"","ID","Longitude","Latitude","X","Y","start_loc1","Phillips Arm","Lees Bay","Cliff Bay","Conville Bay","Dunsterville","Port Elizabeth","Larsen Island","Okisollo","Yellow Island","Vantage","St Vincent Bay","Glacial Creek","Raza Island","Venture Point","Salten","Bickley Bay","Thurlow","Sonora Point","Brougham Point","Kunechin","Site 9","Doctor Bay","Cypress Harbour","Swanson","Arrow Pass","Midsummer","Read Island","Frederick Arm","Newcomb","Hardy Bay","Sir Edmund Bay","Cyrus Rock","Upper Retreat","Site 13","Young Pass","Chancellor Channel","Cecil Island","Wicklow Point","Glacier Falls","Shelter Pass","Maude Island","Barnes Bay","Lochalsh Bay","Bell Island","Sargeaunt Pass","Shaw Point","Burdwood","Potts Bay","Far Side","Egerton Creek","Raynor","Doyle Island","Duncan Island","Althorpe","Wehlis Bay","Simmonds Point","Shelter Bay","Marsh Bay","Robertson","Brent Island","Jackson Passage","Hardwicke","Doctor Islets","Humphrey Rock","Kid Bay","Culloden","Ahlstrom","Goat Cove","Noo-la","Wa-kwa","Sheep Passage","Lime Point","Ghi ya","Wanx talis","Tsa-ya","Cougar","Alexander","Jackson Pass","Middle Point","Conville Point"
"175","samp_loc174",-124.8743833,50.06605,-124.8743833,50.06605,158660.067893788,59876.4027112435,83685.3920438265,170498.309871191,30584.5940513699,26696.6219748636,150195.857320989,158163.530263317,49761.7572378238,42233.9205657647,93798.482462401,76069.2811572654,108489.316273961,30299.6465538889,51348.7920566896,100324.171419235,61725.1376623932,58876.8269520251,56147.6041114148,63738.7219887048,101874.182975856,106314.820243372,25503.0883537356,181567.777204193,159228.511919948,168613.63081843,162898.933187122,27582.7836078268,52528.6892293282,105948.493998629,212256.889160329,176239.219697386,41061.7069132826,167431.023066945,98759.0220951848,64690.6023763086,81148.320800798,185104.274787002,175784.386234713,166027.676974521,221243.975259983,188098.069599109,46759.978900346,425817.41238829,220002.753356879,146726.951140959,98930.7085149747,169140.720708286,161523.411999421,53733.9310522703,52492.922761949,207681.511875852,217065.027283451,221790.678184668,93482.5005939943,190901.84898214,192528.665263636,224072.764576158,213395.006277657,219609.223457546,52628.3520728137,422968.318689099,88351.7725852474,143953.153824455,146559.371773006,450121.881701027,70246.567656106,66030.2578381936,448183.173876943,142762.042582704,141768.58221748,456012.939823672,454801.2525629,249930.243205409,247094.936928232,140613.043601263,440977.942594926,436380.518285407,423106.240191716,37714.1912718962,31509.9034752907
"176","samp_loc175",-124.82735,50.0132,-124.82735,50.0132,152022.191379135,66473.3512007373,90282.3405333203,175015.892771056,32983.386660023,29095.4145835168,154713.440220854,162681.113163183,54279.3401376891,44255.8975839491,87160.6059477478,69431.4046426122,101851.439759308,36896.5950433826,55866.3749565548,93686.2949045821,68322.086151887,65473.7754415189,62744.5526009086,69370.2335430643,95236.3064612029,99676.9437287187,30161.2510919589,186085.360104059,163746.094819814,173131.213718295,167416.516086987,29981.57621648,59125.637718822,99310.6174839756,216774.472060195,180756.802597251,43460.4995219357,171948.60596681,92121.1455805315,70635.2622733486,87745.2692902918,189621.857686868,180301.969134578,170545.259874386,225761.558159848,192615.652498975,51591.8567101733,430334.995288155,224520.336256744,151244.534040825,105527.657004469,173658.303608151,166040.994899286,60330.879541764,59089.8712514428,212199.094775717,221582.610183316,226308.261084533,100079.449083488,195419.431882005,197046.248163502,228590.347476023,217912.589177522,224126.806357412,57145.934972679,427485.901588964,92869.3554851126,148470.736724321,151076.954672871,454639.464600892,63608.6911414528,59392.3813235404,452700.756776808,147279.625482569,146286.165117345,460530.522723537,459318.835462765,254447.826105274,251612.519828098,145130.626501128,445495.525494791,440898.101185272,427623.823091581,39736.1682900806,33908.6960839438
"177","samp_loc176",-124.2038167,49.40908333,-124.2038167,49.40908333,78148.1289623947,148908.693812635,168876.121996661,248040.625906961,111344.844291033,107456.872214527,227738.173356758,235705.846299087,132640.797768699,115183.70725219,58530.6039081428,50664.8882171452,76625.4721072913,119331.937655281,134227.832587565,65056.2928649771,150757.428763785,147909.118053417,145179.895212807,143316.384191821,66606.304421598,71046.9416891137,112492.955112564,259110.093239963,236770.827955718,246155.946854199,240441.249222892,108343.03384749,141560.98033072,71992.7756747538,289799.205196099,253781.535733155,121821.957152946,244973.339102714,63491.1435409266,144581.412922105,166339.050753632,262646.590822772,253326.702270483,243569.993010291,298786.291295752,265640.385634879,129953.314341184,503359.728424059,297545.069392648,224269.267176729,181877.057745226,246683.036744056,239065.72803519,142766.222153662,141525.213863341,285223.827911621,294607.343319221,299332.994220438,176428.849824246,268444.16501791,270070.981299406,301615.080611928,290937.322313426,297151.539493316,133240.11398132,500510.634724868,165894.088621017,221495.469860225,224101.687808776,527664.197736797,47487.0296364462,44270.3208418882,525725.489912713,220304.358618474,219310.898253249,533555.255859441,532343.568598669,327472.559241179,324637.252964002,218155.359637033,518520.258630696,513922.834321176,500648.556227486,110663.977958322,112270.153714954
"178","samp_loc177",-124.5654333,49.8169,-124.5654333,49.8169,123399.353583891,94968.0736825205,118777.063015104,200320.821612106,59952.7522430932,56064.780166587,180018.369061904,187986.042004233,81248.7057207592,67463.9029573359,58666.2763621971,40937.0750570615,73357.1101737575,65391.3175251658,82835.740539625,65191.9653190314,96816.8086336702,93968.4979233021,91239.2750826918,95596.5798969662,66741.9768756523,71182.614143168,58551.8049688315,211390.288945109,189051.023660864,198436.142559345,192721.444928037,56950.9417995501,87620.3602006052,70816.2878984249,242079.400901245,206061.731438301,70429.8651050059,197253.53480786,63626.8159949809,96861.6086272505,116239.991772075,214926.786527918,205606.897975628,195850.188715436,251066.487000898,217920.581340025,78561.2222932435,455639.924129205,249825.265097794,176549.462881875,134022.379486252,198963.232449201,191345.923740336,88825.6020235472,87584.5937332259,237504.023616767,246887.539024366,251613.189925583,128574.171565271,220724.360723055,222351.177004552,253895.276317073,243217.518018572,249431.735198462,84115.3005557491,452790.830430014,118174.284326163,173775.665565371,176381.883513921,479944.393441942,35114.3615559021,30898.0517379897,478005.685617858,172584.554323619,171591.093958395,485835.451564587,484623.764303815,279752.754946325,276917.448669148,170435.555342178,470800.454335841,466203.030026322,452928.751932631,62944.1736634674,60878.061667014
"179","samp_loc178",-124.5296167,49.76361667,-124.5296167,49.76361667,118059.070633906,101243.862904206,125052.852236789,205290.817421622,65871.3606598923,61983.3885833861,184988.364871419,192956.037813748,87167.3141375583,72433.898766851,54886.8238708318,37157.6225656962,69577.6576823922,71667.1067468509,88754.3489564241,61412.5128276661,103092.597855355,100244.287144987,97515.0643043769,100566.575706481,62962.524384287,67403.1616518027,64827.5941905166,216360.284754624,194021.019470379,203406.13836886,197691.440737553,62869.5502163492,93896.1494222903,67036.8354070596,247049.39671076,211031.727247816,76348.473521805,202223.530617375,59847.3635036156,101831.604436766,122515.78099376,219896.782337433,210576.893785143,200820.184524952,256036.482810413,222890.57714954,84479.8307100426,460609.91993872,254795.260907309,181519.45869139,139127.249259887,203933.228258716,196315.919549851,95101.3912452323,93860.3829549111,242474.019426282,251857.534833881,256583.185735099,133679.041338907,225694.356532571,227321.172814067,258865.272126589,248187.513828087,254401.731007977,90033.9089725482,457760.826239529,123144.280135678,178745.661374886,181351.879323436,484914.389251457,31334.9090645368,27118.5992466244,482975.681427373,177554.550133134,176561.08976791,490805.447374102,489593.76011333,284722.75075584,281887.444478663,175405.551151694,475770.450145356,471173.025835837,457898.747742146,67914.1694729825,66796.6700838131
"180","samp_loc179",-124.2712667,49.70591667,-124.2712667,49.70591667,99288.2811711403,119163.106707071,142972.096039654,224766.178089271,84351.014566275,80463.0424897688,204463.725539069,212431.398481398,105646.968043941,91909.2594345007,38643.0895872363,21606.4341196008,53550.2121926596,89586.3505497162,107234.002862807,45168.7785440706,121011.841658221,118163.530947852,115434.308107242,120041.936374131,46718.7901006915,51159.4273682072,82746.8379933819,235835.645422273,213496.380138028,222881.49903651,217166.801405202,81349.204122732,111815.393225156,50843.1793271782,266524.757378409,230507.087915466,94828.1274281877,221698.891285025,43603.62922002,121306.965104415,140435.024796625,239372.143005082,230052.254452793,220295.545192601,275511.843478063,242365.937817189,102959.484616425,480085.28060637,274270.621574959,200994.819359039,158217.412510802,223408.588926366,215791.280217501,113020.635048098,111779.626757776,261949.380093932,271332.895501531,276058.546402748,152769.204589822,245169.71720022,246796.533481716,278340.632794238,267662.874495737,273877.091675626,108513.562878931,477236.186907179,142619.640803327,198221.022042535,200827.239991086,504389.749919107,15804.3038507321,11752.4821004051,502451.042095023,197029.910800784,196036.45043556,510280.808041752,509069.12078098,304198.111423489,301362.805146312,194880.911819343,495245.810813006,490648.386503487,477374.108409796,87389.5301406322,85276.3239901958
"181","samp_loc180",-124.0591167,49.54178333,-124.0591167,49.54178333,75829.521312381,142427.03192471,166236.021257293,247598.57021468,107607.236939955,103719.264863449,227296.117664477,235263.790606806,128903.190417621,114741.651559909,42043.7961675941,34178.0804765965,60138.6643667426,112850.275767355,130490.225236487,48569.4851244284,144275.766875859,141427.456165491,138698.233324881,142874.328499539,50119.4966810493,54560.133948565,106010.763211021,258668.037547682,236328.772263437,245713.891161918,239999.193530611,104605.426496412,135079.318442794,55505.9679342051,289357.149503818,253339.480040874,118084.349801868,244531.283410433,47004.3358003779,144139.357229824,163698.950014264,262204.535130491,252884.646578202,243127.93731801,298344.235603471,265198.329942598,126215.706990106,502917.672731778,297103.013700367,223827.211484448,181435.002052945,246240.981051774,238623.672342909,136284.560265736,135043.551975415,284781.77221934,294165.28762694,298890.938528157,175986.794131965,268002.109325629,269628.925607125,301173.024919647,290495.266621145,296709.483801035,131769.785252611,500068.579032587,165452.032928736,221053.414167944,223659.632116495,527222.142044516,33997.5007505025,30780.7919559444,525283.434220432,219862.302926193,218868.842560968,533113.20016716,531901.512906388,327030.503548898,324195.197271721,217713.303944752,518078.202938415,513480.778628895,500206.500535204,110221.922266041,108532.546363876
"182","samp_loc181",-124.1219167,49.51641667,-124.1219167,49.51641667,78105.7315680675,141345.764294155,165154.753626738,246516.675400181,106525.342125456,102637.37004895,226214.222849978,234181.895792307,127821.295603122,113659.75674541,45202.4798284168,37336.7641374192,63297.3480275653,111769.008136801,129408.330421988,51728.1687852511,143194.499245305,140346.188534937,137616.965694327,141792.43368504,53278.180341872,57718.8176093877,104929.495580466,257586.142733183,235246.877448938,244631.996347419,238917.298716112,103523.531681913,133998.05081224,58664.6515950278,288275.254689319,252257.585226375,117002.454987369,243449.388595934,50163.0194612006,143057.462415325,162617.68238371,261122.640315992,251802.751763702,242046.042503511,297262.340788972,264116.435128099,125133.812175607,501835.777917279,296021.118885868,222745.316669949,180353.107238446,245159.086237275,237541.77752841,135203.292635182,133962.284344861,283699.877404841,293083.39281244,297809.043713658,174904.899317466,266920.21451113,268547.030792626,300091.130105148,289413.371806646,295627.588986536,130687.890438112,498986.684218088,164370.138114237,219971.519353445,222577.737301996,526140.247230017,34448.9611712727,31232.2523767147,524201.539405933,218780.408111693,217786.947746469,532031.305352661,530819.618091889,325948.608734399,323113.302457222,216631.409130253,516996.308123916,512398.883814396,499124.605720705,109140.027451542,107450.651549377
"183","samp_loc182",-124.0554167,49.5175,-124.0554167,49.5175,74244.2231271404,144464.349897658,168273.339230241,249635.261003684,109643.927728959,105755.955652453,229332.808453481,237300.48139581,130939.881206625,116778.342348913,44757.1141263257,36891.3984353281,62851.9823254742,114887.593740304,132526.916025491,51282.80308316,146313.084848808,143464.77413844,140735.551297829,144911.019288543,52832.8146397809,57273.4519072966,108048.081183969,260704.728336686,238365.463052441,247750.581950922,242035.884319615,106642.117285416,137116.636415743,58219.2858929367,291393.840292822,255376.170829878,120121.040590872,246567.974199437,49717.6537591095,146176.048018828,165736.267987213,264241.225919495,254921.337367205,245164.628107014,300380.926392475,267235.020731602,128252.397779109,504954.363520782,299139.704489371,225863.902273452,183471.692841949,248277.671840778,240660.363131913,138321.878238685,137080.869948364,286818.463008344,296201.978415943,300927.629317161,178023.484920969,270038.800114633,271665.616396129,303209.715708651,292531.957410149,298746.174590039,133806.476041615,502105.269821591,167488.72371774,223090.104956948,225696.322905498,529258.83283352,36396.7852931266,33180.0764985685,527320.125009435,221898.993715196,220905.533349972,535149.890956164,533938.203695392,329067.194337902,326231.888060725,219749.994733756,520114.893727419,515517.469417899,502243.191324208,112258.613055045,110569.23715288
"184","samp_loc183",-123.6162167,48.892,-123.6162167,48.892,44794.8031795664,220347.281807045,240895.310042397,320059.813952697,183364.032336769,179476.060260263,299757.361402494,307725.034344823,204659.985814435,187202.895297926,118228.04486087,113562.430895033,139523.014785179,190770.52564969,206247.020633301,116089.860844832,222196.016758195,219347.706047826,216618.483207216,215335.572237557,116729.357216361,121169.994483877,183931.013093356,331129.281285699,308790.016001454,318175.134899935,312460.437268628,180362.221893226,212999.56832513,104724.68782224,361818.393241835,325800.723778892,193841.145198682,316992.52714845,115932.178844159,216600.600967841,238358.238799369,334665.778868508,325345.890316219,315589.181056027,370805.479341489,337659.573680615,201972.50238692,575378.916469795,369564.257438384,296288.455222465,253896.245790962,318702.224789792,311084.916080926,214204.810148072,212963.80185775,357243.015957357,366626.531364957,371352.182266174,248448.037869982,340463.353063646,342090.169345142,373634.268657664,362956.510359162,369170.727539052,205259.302027056,572529.822770604,237913.276666753,293514.657905961,296120.875854512,599683.385782533,113433.926584831,110217.217790273,597744.677958449,292323.54666421,291330.086298985,605574.443905177,604362.756644405,399491.747286915,396656.441009738,290174.547682769,590539.446676432,585942.022366912,572667.744273222,182683.166004058,184289.34176069
"185","samp_loc184",-123.54005,48.95075,-123.54005,48.95075,39095.6292216588,217599.449536535,238950.916685446,318115.420595745,181419.638979818,177531.666903312,297812.968045543,305780.640987872,202715.592457484,185258.501940975,112535.290239543,109390.298135834,135350.882025981,188022.69337918,204302.62727635,110397.106223504,219448.184487685,216599.873777316,213870.650936706,213391.178880605,111036.602595034,115477.239862549,181183.180822846,329184.887928748,306845.622644503,316230.741542984,310516.043911677,178417.828536275,210251.73605462,99031.9332009122,359873.999884884,323856.33042194,191896.751841731,315048.133791499,110239.424222832,214656.20761089,236413.845442417,332721.385511557,323401.496959267,313644.787699075,368861.085984537,335715.180323664,200028.109029968,573434.523112844,367619.864081433,294344.061865514,251951.852434011,316757.83143284,309140.522723975,211456.977877562,210215.96958724,355298.622600406,364682.138008005,369407.788909222,246503.64451303,338518.959706694,340145.775988191,371689.875300712,361012.117002211,367226.334182101,203314.908670105,570585.429413653,235968.883309802,291570.26454901,294176.48249756,597738.992425581,109551.470894493,106809.54922943,595800.284601497,290379.153307258,289385.692942034,603630.050548226,602418.363287454,397547.353929963,394712.047652787,288230.154325817,588595.05331948,583997.629009961,570723.35091627,180738.772647106,182344.948403739
