fish_id,dfo,fac_code,genbc,ahc,fish,v6,farm_dx1,farm_dx2,farm_dx3,Company,Farm,size,type,coll_date,year,sw_entry,sw_transfer,quarter,carcass_sum,km_result,pcr_ihnv,pcr_ipnv,pcr_isav,pcr_vhsv,pcr_prs,pcr_sav,pcr_toti,vcm,bkd,wu,furunculosis,mouth_rot,vibriosis,photobacteriosis,listonelliosis,hks,jaundice,ricketsiosis,loma,anemia,ik_comment,hf_commment,path_comment,ns_mbd,ns_ahs,ns_vpt,ns_gif,ns_vwf,ns_bhm,ns_mrt,heart_peri,heart_myo,liver_cong,liver_nec,liver_itis,spleen_cong,spleen_ellipnec,spleen_wpulpitis,spleen_capprolif,kid_itis,kid_osis,kid_inthplasia,kid_nec,kid_glomitis,pancreatitis,enteritis,cns_itis,cns_malacia,cns_gliosis,cns_cong,cns_msporidia,gill_itis,gill_cong,gil_prolif,skinmus_itisnec,nud,chip,geneticsassignednumber,avgct_hkg,hkgalert,stddevoffamctvic_hkg,sumlowctfails,assayrepsdalert,Arena,ASPV,COV,CTV,MitoV,Ortho,ReoV,SmallUK,Toti,avgct_prv,avgct_ae_hyd,avgct_ae_sal,avgct_aspv,avgct_c_b_cys,avgct_ce_sha,avgct_cr_sal,avgct_de_sal,avgct_fa_mar,avgct_fl_psy,avgct_gy_sal,avgct_ic_hof,avgct_ic_mul,avgct_ihnv,avgct_ipnv,avgct_isav7,avgct_isav8,avgct_ku_thy,avgct_lo_sal,avgct_my_arc,avgct_my_cer,avgct_my_ins,avgct_na_sal,avgct_ne_per,avgct_nu_sal,avgct_omv,avgct_pa_kab,avgct_pa_min,avgct_pa_pse,avgct_pa_ther,avgct_pch_sal,avgct_pisck_sal,avgct_pmcv,avgct_prv,avgct_pspv,avgct_re_sal,avgct_rlo,avgct_sav,avgct_sch,avgct_sp_des,avgct_sp_sal,avgct_te_bry,avgct_ven,avgct_ver,avgct_vhsv,avgct_vi_ang,avgct_vi_sal,,,,,calc_ae_hyd,calc_ae_sal,calc_aspv,calc_c_b_cys,calc_ce_sha,calc_cr_sal,calc_de_sal,calc_fa_mar,calc_fl_psy,calc_gy_sal,calc_ic_hof,calc_ic_mul,calc_ihnv,calc_ipnv,calc_isav7,calc_isav8,calc_ku_thy,calc_lo_sal,calc_my_arc,calc_my_cer,calc_my_ins,calc_na_sal,calc_ne_per,calc_nu_sal,calc_omv,calc_pa_kab,calc_pa_min,calc_pa_pse,calc_pa_ther,calc_pch_sal,calc_pisck_sal,calc_pmcv,calc_prv,calc_pspv,calc_re_sal,calc_rlo,calc_sav,calc_sch,calc_sp_des,calc_sp_sal,calc_te_bry,calc_ven,calc_ver,calc_vhsv,calc_vi_ang,calc_vi_sal,dup,ae_hyd_call,ae_sal_call,aspv_call,c_b_cys_call,ce_sha_call,cr_sal_call,de_sal_call,fa_mar_call,fl_psy_call,gy_sal_call,ic_hof_call,ic_mul_call,ihnv_call,ipnv_call,isav7_call,isav8_call,ku_thy_call,lo_sal_call,my_arc_call,my_cer_call,my_ins_call,na_sal_call,ne_per_call,nu_sal_call,omv_call,pa_kab_call,pa_min_call,pa_pse_call,pa_ther_call,pch_sal_call,pisck_sal_call,pmcv_call,prv_call,pspv_call,re_sal_call,rlo_call,sav_call,sch_call,sp_des_call,sp_sal_call,te_bry_call,ven_call,ver_call,vhsv_call,vi_ang_call,vi_sal_call,_merge,salmon,salmon2,coll_date1,sw_entry1,time_sea,month_sea,month_sea6,month_sea4,heart_peri1,heart_myo1,liver_cong1,liver_nec1,liver_itis1,spleen_cong1,spleen_ellipnec1,spleen_wpulpitis1,spleen_capprolif1,kid_itis1,kid_osis1,kid_inthplasia1,kid_nec1,kid_glomitis1,pancreatitis1,enteritis1,cns_itis1,cns_malacia1,cns_gliosis1,cns_cong1,cns_msporidia1,gill_itis1,gill_cong1,gill_prolif1,samp,zone2,zone1,zone,fac_code,c_noted,,,,,,
G925,A.3.3-162,14,925,13-4917,5,G925,no_dz,,,Marine Harvest,Wicklow Point,1,G,20/11/2013,2013,2012-01-02,1,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Hepatitis and branchitis noted but fish on feed,,fish was euthanized by cervical dislocation,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,New,10_June92015_1230,G925,13.262169,0,0.007945143,0,,999,18.60928211,999,24.32108782,999,999,999,999,999,26.02334,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,17.157167,0,0,0,0,0,0,0,0,0,0,0,20.972775,0,0,0,26.02334,0,0,0,0,0,0,0,0,25.012756,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,604.43958,0,0,0,0,0,0,0,0,0,0,0,1001.399,0,0,0,0.67566371,0,0,0,0,0,0,0,0,1.8502505,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19682,19024,658,21.933332,4,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13-4917,3.3,3.3,33,14,,,,,,,
G188,A.2.3-50,13,188,13-2369,2,G188,no_mort,,,Mainstream,Mussel Rock,1,G,2013-03-06,2013,2012-01-09,,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,awaiting histopathologist interpretation,,Yellow fluid inside fish,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,2_May262015_1194,G188,13.619615,0,0.1920242,0,,999,18.66304742,999,18.75792203,999,999,999,999,999,14.596632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.938268,0,0,0,14.596632,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78999.758,0,0,0,614.68561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19512,19237,275,9.166667,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-2369,2.3,2.3,23,13,CM,,,,,,
G898,A.3.3-121,14,898,13-3604,2,G898,no_dz,,,Marine Harvest,Wicklow Point,1,G,26/08/2013,2013,2012-01-01,1,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no comment,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,10_June92015_1230,G898,15.057662,0,0.031277452,0,re_sal,999,18.68253453,999,22.67955649,999,999,999,999,999,19.986675,0,0,0,24.823488,0,0,0,0,0,0,0,0,0,0,0,0,24.469236,25.754612,0,0,0,0,0,0,0,0,0,0,23.410019,0,27.684895,0,19.986675,0,28.122784,0,0,0,0,0,0,27.187426,0,0,0,0,,,,,0,0,0,7.6826668,0,0,0,0,0,0,0,0,0,0,0,0,4.6040831,2.2491858,0,0,0,0,0,0,0,0,0,0,201.00797,0,1.5282696,0,36.586472,0,0.37991154,0,0,0,0,0,0,0.55690217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19596,18993,603,20.1,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-3604,3.3,3.3,33,14,,,,,,,
G859,A.2.4-167,17,859,13-4617,7,G859,no_mort,,,Marine Harvest,Monday Rocks,1,G,30/10/2013,2013,2012-01-10,,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Hepatic necrosis; currently low DO,,"fecal cast, gill excess mucous, yellow plaque on gill arch, rash due to sea lice on abdomen",0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,13_June302015_1193_1229,G859,13.658645,0,0.039548848,0,,999,18.7106586,999,21.99543672,28.93973668,999,999,999,999,19.995663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0189953,0,0,0,0,0,10.387838,0,26.650587,0,19.995663,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342658.84,0,0,0,0,0,15064898,0,1.2289442,0,18.805788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19661,19267,394,13.133333,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-4617,2.4,2.4000001,24,17,Amoebae,,,,,,
G128,A.3.5-118,50,128,12.3646,3,G128,no_dz,,,Marine Harvest,Goat Cove,1,G,2012-05-09,2012,2010-06-10,,3,1,,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,"Systemic dz with hepatic necrosis, cause unknown. Aliivibrio sifiae isolated from kidney ",Gill parasites present.,"Blind (both eyes), raised hemorrhagic scales, eroded caudal fin",0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,New,2_May262015_1194,G128,12.454347,0,0.029210368,0,,999,18.72314743,999,23.85634763,999,999,999,999,999,22.662281,0,0,0,21.218943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.746881,28.753719,0,0,0,22.662281,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,77.528755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.3197,11.467991,0,0,0,2.5541346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19241,18541,700,23.333334,4,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.3646,3.5,3.5,35,50,,,,,,,
G355,A.3.4-28,71,355,13-0701,4,G355,no_dz,,,Marine Harvest,Shelter Pass,1,G,13/02/2013,2013,2010-01-12,,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New,4_May262015_1196,G355,12.222647,0,0.18753359,0,,999,18.78950988,999,21.39424365,999,999,999,999,999,24.32847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.795469,0,0,0,0,0,0,0,0,0,0,0,20.218462,0,0,0,24.32847,0,0,0,0,0,0,0,0,23.694862,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.341997,0,0,0,0,0,0,0,0,0,0,0,2179.9734,0,0,0,3.2068717,0,0,0,0,0,0,0,0,6.1262875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19402,18597,805,26.833334,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-0701,3.4,3.4000001,34,71,,,,,,,
G940,A.3.3-113,48,940,13-3214,1,G940,no_mort,,,Mainstream,Burdwood,1,G,2013-01-08,2013,2012-01-10,1,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dispatched by cervical dislocation,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,10_June92015_1230,G940,12.160478,0,0.037839338,0,,999,18.82078394,999,999,999,999,999,999,999,12.551428,0,0,0,22.322008,0,0,0,0,0,0,0,0,0,0,0,0,0,23.454306,0,0,0,0,0,0,0,0,0,0,20.283966,0,0,0,12.551428,0,23.362183,0,0,0,0,0,0,28.463274,0,0,0,0,,,,,0,0,0,44.608524,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9434347,0,0,0,0,0,0,0,0,0,0,1573.5513,0,0,0,5004.9214,0,4.8024449,0,0,0,0,0,0,0.13625202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19571,19267,304,10.133333,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-3214,3.3,3.3,33,48,CM,,,,,,
G100,A.2.3-53,66,100,12-1639,6,G100,Wu,,,Mainstream Canada,Millar Channel,0,G,17/04/2012,2012,25/03/2012,,2,1,,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Aeromonas salmonicida,Furunculosis-like lesions.,liquified kidney,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,New,2_May262015_1194,G100,15.39993,0,0.26328442,0,,999,18.82688921,999,18.0650575,999,999,999,999,999,0,0,11.06777,0,26.490791,0,0,0,0,0,0,22.501129,29.602423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.859951,0,0,0,0,0,19.808987,0,0,0,0,0,0,19.57819,0,0,23.014269,28.431707,,,,,0,15487.664,0,2.5928926,0,0,0,0,0,0,6.0751944,0.085781373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.72281,0,0,0,0,0,58.229523,0,0,0,0,0,0,41.137402,0,0,9.9954901,0.20739013,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19100,19077,23,0.76666665,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12-1639,2.3,2.3,23,66,,,,,,,
G300,A.2.4-55,35,300,12.2141,3,G300,no-dz,,,Marine Harvest,Koskimo Bay,1,G,23/05/2012,2012,2010-11-01,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Petechia on liver; mucus on gills - thinner fish,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New,4_May262015_1196,G300,11.84922,0,0.073700592,0,,999,18.8678088,999,20.67649051,999,999,999,999,999,21.006964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.733194,0,0,0,21.006964,0,13.185486,0,0,0,26.812092,0,0,27.06517,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29700.5,0,0,0,27.529776,0,8411.0518,0,0,0,2.725508,0,0,0.67859977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,matched (3),A,Atlantic,19136,18273,863,28.766666,4,7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.2141,2.4,2.4000001,24,35,,,,,,,
G426,A.3.2-140,20,426,12.4293,9,G426,no_dz,,,Mainstream,Brent Island,1,G,18/10/2012,2012,20/01/2011,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,New,5_June152015_1225,G426,11.57807,0,0.30771723,0,pa_psea_ther,999,18.87194463,999,23.50884575,999,999,999,999,999,23.510294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.564552,0,0,0,0,0,0,0,0,0,0,25.844164,26.691399,0,24.951588,0,23.510294,0,0,0,0,25.875429,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6930923,0,0,0,0,0,0,0,0,0,0,11.534699,32.968349,0,5.5198131,0,2.185349,0,0,0,0,699.76233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19284,18647,637,21.233334,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.4293,3.2,3.2,32,20,,,,,,,
G475,A.2.4-58,33,475,13-2179,3,G475,BKD,,,Marine Harvest,Mahatta West,1,G,23/05/2013,2013,2011-01-11,1,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"Microscopic granulomatous response described is consistent with gross presentation along with pallour, swollen kidney and muscle hemorrhage - no agent found and pathogist's 1st R/O is aberrant  vaccine",Granulomatous responses to aberrant vaccine.,"Pale gills, VWF on kidney, liver, pyloric caeca, swim bladder; petechial hemorrhaging on belly; swollen kidney; muscle hemorrhaging",0,0,1,0,1,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,New,5_June152015_1225,G475,12.487227,0,0.33836594,0,,999,18.98643597,999,12.09791311,999,999,999,999,999,22.529911,0,0,0,0,0,0,0,0,0,0,0,27.360615,0,0,0,0,0,0,0,0,0,0,0,0,0,25.000757,0,0,19.374866,0,0,0,22.529911,0,15.174833,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.36126888,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1912091,0,0,2511.3105,0,0,0,4.3609695,0,1926.6372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19501,18932,569,18.966667,4,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,13-2179,2.4,2.4000001,24,33,,,,,,,
G660,A.2.4-114,35,660,13-3215,3,G660,no_dz,,,Marine Harvest,Koskimo Bay,1,G,31/07/2013,2013,2012-01-12,,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"gill pale, aorta pale, head kidney  pale, spleen small, swim bladder full of bloody water",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,11_June162015_1226_1230,G660,15.003304,0,0.015806342,0,,999,19.0776878,999,24.05085086,999,999,999,999,999,21.804745,0,0,0,0,0,0,0,31.104166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.199781,0,0,0,0,0,26.178234,0,0,0,21.804745,0,0,0,0,0,0,0,0,23.846336,0,0,0,0,,,,,0,0,0,0,0,0,0,0.11596672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40970209,0,0,0,0,0,61.112614,0,0,0,10.295255,0,0,0,0,0,0,0,0,3.275368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19570,19328,242,8.0666666,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-3215,2.4,2.4000001,24,35,,,,,,,
G875,A.3.3-160,47,875,13-4610,3,G875,no_dz,,,Marine Harvest,Sargeaunt Pass,1,G,29/10/2013,2013,28/12/2012,1,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"BHM blood clot incranium, bloody fluid in SB",0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,10_June92015_1230,G875,13.4478,0,0.14008516,0,,999,19.14678139,999,23.70369548,999,999,999,999,999,19.989201,0,0,0,26.122114,0,0,0,0,0,0,0,0,0,0,0,0,0,28.80661,0,0,0,0,0,0,0,0,0,0,26.6264,0,14.275277,0,19.989201,0,25.672739,0,0,0,0,0,0,16.982105,0,0,,0,,,,,0,0,0,3.1757393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22961143,0,0,0,0,0,0,0,0,0,0,28.331579,0,7633.0273,0,36.522564,0,0.96104401,0,0,0,0,0,0,376.06216,0,0,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,matched (3),A,Atlantic,19660,19355,305,10.166667,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-4610,3.3,3.3,33,47,,,,,,,
G353,A.3.3-22,36,353,13-0576,3,G353,no_dz,,,Marine Harvest,Doctor Islet,1,G,2013-07-02,2013,2012-01-04,,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mild systemic dz with mild microscopic inflammatory lesions - no agents found, totivirus negative",,__,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,New,12_June192015_1194_1229,G353,12.317172,0,0.040411159,0,,999,19.20562991,999,23.19439433,25.71646693,999,999,999,999,16.881424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.355749,0,0,0,16.881424,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.718,0,0,0,286.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19396,19084,312,10.4,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13-0576,3.3,3.3,33,36,,,,,,,
G880,A.2.3-106,54,880,13-3828,10,G880,no_dz,,,Mainstream,Dixon,1,G,2013-09-09,2013,2012-01-10,,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Branchitis and branchial proliferation - no agents found. Currently low DO,,no comment,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,New,10_June92015_1230,G880,12.800602,0,0.086210273,0,,999,19.24519074,999,26.63071095,999,999,999,999,999,21.80138,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28.262293,0,0,0,0,27.000343,0,0,0,0,0,18.116722,0,22.732626,0,21.80138,0,0,0,0,0,0,0,0,25.438421,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.33954689,0,0,0,0,0.51199269,0,0,0,0,0,6484.7837,0,28.972582,0,11.024323,0,0,0,0,0,0,0,0,1.103567,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19610,19267,343,11.433333,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13-3828,2.3,2.3,23,54,,,,,,,
G882,A.3.2-153,20,882,13-4263,6,G882,no_mort,,,Mainstream,Brent Island,1,G,2013-07-10,2013,2013-01-02,1,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no comments,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,New,10_June92015_1230,G882,13.316777,0,0.010205552,0,,999,19.27707628,999,22.31845585,999,999,999,999,999,16.351833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.353045,0,0,0,0,0,0,0,21.409798,0,20.795158,17.065298,0,0,0,16.351833,0,0,0,0,0,0,0,0,19.575838,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5768766,0,0,0,0,0,0,0,56.891479,0,102.22907,12968.323,0,0,0,405.00812,0,0,0,0,0,0,0,0,62.802689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19638,19390,248,8.2666664,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13-4263,3.2,3.2,32,20,CM,,,,,,
G503,A.2.4-33,7,503,11.304,2,G503,no_dz,,,Grieg Seafood,Esperanza,1,G,21/07/2011,2011,2009-11-01,,3,1,,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Aeromonas salmonicida,Bacterial colonies throughout. Looks like furunculosis.,"Petechial hemorrhaging on pyloric faric, swim bladders, and kidney lining, kidney filled with blood, brain hemorrhaging appears to be congestion",0,0,1,0,0,1,0,3,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,New,6_June52015_1226,G503,14.775739,0,0.006490836,0,,999,19.32906911,999,999,999,999,999,999,999,26.483923,0,11.710586,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.483923,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,18880.488,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38853243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18829,17908,921,30.700001,4,7,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.304,2.4,2.4000001,24,7,,,,,,,
