"","hkg_Alert","Unique","Fish","Alternate","Prog","Species","Trip","Location","SWFW","Year","Date","SEASON1","Stock","Stock_over_60Prob_calc","Condition","Histology","SmAd","HW","HatcheryWild","Set","STATION","STATION_NAME","Length","Mass","Sex","Comments","Comments2","Dissection.Comments","Gear","catch_R","Catch_Sub_region","Catch_Region","Latitude","Longitude","Unique1","Tissue","LOD","Value","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","hkg","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","season2","Date2","jd","ocean_yr","jd2","mo_yr","fl","ref_date","day","SST","temp_devs"
"5974","OK","1000-0032-118-B5121","B5121","HS201343-T02-118-003","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Sheemahant","Sheemahant","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",116,16,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5121","Mixed","NO","AvgCopy",0,0,0,99525.76879,0,0,0,0,0,0,0,0.004628026,0,0,0,0,0,0,0,0,0,0,0,0,0,272.200029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",116,"2013-07",18,14.8902848561604,0.846357917785612
"5975","OK","1000-0032-118-B5122","B5122","HS201343-T02-118-004","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Great Central","Great Central","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",132,23,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5122","Mixed","NO","AvgCopy",0,NA,0,22254.74959,0,0,0,0,0,0,0,1.824275285,0.179677078,0,0,0,0,0,124747.309,0,0,0,0,0,0,7.282097526,0,0,0,12075.45448,0,0,1.360423436,0,0,47288.25287,NA,0,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",132,"2013-07",18,14.8902848561604,0.846357917785612
"5976","OK","1000-0032-118-B5123","B5123","HS201343-T02-118-005","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Long Lake","Long Lake","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",112,13,"F","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5123","Mixed","NO","AvgCopy",0,0,0,3.494988409,0,0,0,0,0,0,0,1309973.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",112,"2013-07",18,14.8902848561604,0.846357917785612
"5977","OK","1000-0032-118-B5124","B5124","HS201343-T02-118-006","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Sheemahant","Low % Probability","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",110,13,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5124","Mixed","NO","AvgCopy",0,0,0,84229.05201,0,0,0,0,0,0,0,0.01303398,30.8360685,0,0,0,0,0,1727577.536,0,0,0,0,0,0,42.96420027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",110,"2013-07",18,14.8902848561604,0.846357917785612
"5978","OK","1000-0032-118-B5125","B5125","HS201343-T02-118-007","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Henderson","Henderson","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",139,29,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5125","Mixed","NO","AvgCopy",NA,NA,NA,13150.59589,0,NA,0,NA,0,0,0,0.001993431,0,0,0,0,0,0,369.449104,0,0,0,0,NA,0,15.89970206,0,0,0,0,0,0,NA,NA,37.53230291,0,0,NA,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",139,"2013-07",18,14.8902848561604,0.846357917785612
"5979","OK","1000-0032-118-B5126","B5126","HS201343-T02-118-008","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/18/2013","Summer","Sheemahant","Low % Probability","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-T02","T02","TRIANGLE",119,18,"M","","","","MID-WATER TRAWL","P111","QCS","Northern",51.211,-128.48,"1000-0032-118-B5126","Mixed","NO","AvgCopy",NA,NA,NA,39.11220584,0,NA,0,NA,0,0,0,0.171518295,0.33693262,0,0,0,0,0,11291.83006,0,0,0,0,0,0,5.924337761,0,0,0,2.77735995,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-07-18 03:00:00,"199",2013,"199","2013-07",119,"2013-07",18,14.8902848561604,0.846357917785612
"5980","OK","1000-0032-118-B5130","B5130","HS201343-QCST03-118-002","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/19/2013","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-QCST03","QCST03","QCST - N OFF NUMAS I",90,7,"M","","","WHOLE HEART IN RNA","MID-WATER TRAWL","P012","JS","VIN",50.785,-127.219,"1000-0032-118-B5130","Mixed","NO","AvgCopy",NA,NA,NA,7540.81043,0,NA,0,NA,0,0,0,0.001945173,624.3763484,1.920729881,0,0,0,0,948800.7656,0,0,0,0,2891.594787,438.3095758,4.654937852,0,0,0,2.058393272,0,0,0,NA,0,0,0,NA,0.418536185,0,0,0,"SpSu",2013-07-19 03:00:00,"200",2013,"200","2013-07",90,"2013-07",19,12.0462905883789,-0.379371341069545
"5981","OK","1000-0032-118-B5132","B5132","HS201343-QCST05-118-002","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/19/2013","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-QCST05","QCST05","QCST - N OFF MALCOLM I",74,4,"M","","","NO BLOOD","MID-WATER TRAWL","P012","JS","VIN",50.672,-127.197,"1000-0032-118-B5132","Mixed","NO","AvgCopy",NA,NA,NA,2596.831998,0,NA,0,NA,0,0,0,2.21e-05,0,6.714436018,0,0,0,0,47092.43104,0,0,0,6108.871298,7.504216899,178.0811045,36.43885301,0,0,0,0.732173517,0,0,1.969846565,NA,9.568066985,0,0,NA,0,2.971504356,0,0,"SpSu",2013-07-19 03:00:00,"200",2013,"200","2013-07",74,"2013-07",19,11.9252375539144,-0.45820060306125
"5982","OK","1000-0032-118-B5134","B5134","HS201343-JS02-118-002","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/20/2013","Summer","Chilko","Chilko","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-JS02","JS02","JS - W CRACROFT I",141,25,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.504,-126.442,"1000-0032-118-B5134","Mixed","NO","AvgCopy",NA,NA,NA,59803.4723,0,NA,0,NA,0,0,0,8.11e-09,0,0,0,0,0,0,117410.8846,0,0,0,0.882721159,5733019.813,0,17.11023224,0,0,0,2.016027714,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-07-20 03:00:00,"201",2013,"201","2013-07",141,"2013-07",20,12.4269607543946,-0.671513036092124
"5983","OK","1000-0032-118-B5135","B5135","HS201343-JS02-118-003","HS","Sockeye","201343 2013 HS Jun","High Seas","SW",2013,"7/20/2013","Summer","Pitt","Pitt","L","Y","Juvenile","W","Wild","1000-0032-S-HS201343-JS02","JS02","JS - W CRACROFT I",146,31,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.504,-126.442,"1000-0032-118-B5135","Mixed","NO","AvgCopy",NA,NA,NA,3267.275174,0,NA,0,NA,0,0,0,1.03e+11,0,0,0,0,0,0,0,0,0,0,0,0.607360932,0,7.166753597,0,0,0,0,0,0,0,NA,0,0,0,NA,5.176279494,0,0,0,"SpSu",2013-07-20 03:00:00,"201",2013,"201","2013-07",146,"2013-07",20,12.4269607543946,-0.671513036092124
"6132","OK","1000-0033-118-B7068","B7068","HS201365-QCST12-118-001","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/4/2013","Overwinter","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST12","QCST12","QCST - NW OFF MALCOLM IS",160,38,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.691,-127.211,"1000-0033-118-B7068","Mixed","NO","AvgCopy",NA,NA,NA,8663.024868,0,NA,0,NA,0,0,0,1.75e-31,0,0,0,0,2.670086507,0,6314.486433,0,0,0,0,0,190.068676,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-04 03:00:00,"308",2013,"308","2013-11",160,"2013-10",4,11.2417938868205,1.05272753715515
"6133","OK","1000-0033-118-B7094","B7094","HS201365-QCST17-118-002","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/4/2013","Overwinter","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST17","QCST17","QCST - TAYLOR BK",132,22,"F","","","","MID-WATER TRAWL","P012","JS","VIN",50.827,-127.266,"1000-0033-118-B7094","Mixed","NO","AvgCopy",NA,NA,NA,941.6366802,0,NA,0,NA,0,0,0,9.25e-31,0,0,0,0,0,0,0,0,0,0,0,0,13.71868251,16.03042668,0,0,0,0,0,0,0.212154283,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-04 03:00:00,"308",2013,"308","2013-11",132,"2013-10",4,11.1605890909831,1.04419183519151
"6134","OK","1000-0033-118-B7096","B7096","HS201365-QCST17-118-004","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/4/2013","Overwinter","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST17","QCST17","QCST - TAYLOR BK",142,24,"F","","","","MID-WATER TRAWL","P012","JS","VIN",50.827,-127.266,"1000-0033-118-B7096","Mixed","NO","AvgCopy",NA,NA,NA,12416.66867,0,NA,0,NA,0,0,0,1.15e+19,0,0,0,0,0,0,10454.19943,0,0,0,0.954267323,0,2.79808193,0.468717178,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-04 03:00:00,"308",2013,"308","2013-11",142,"2013-10",4,11.1605890909831,1.04419183519151
"6135","OK","1000-0033-118-B7120","B7120","HS201365-QCST22-118-001","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/5/2013","Overwinter","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST22","QCST22","QCST - OFF PORT HARDY",131,21,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.77,-127.405,"1000-0033-118-B7120","Mixed","NO","AvgCopy",NA,NA,NA,3423.287832,0,NA,0,NA,0,0,0,5.89e-34,2.750284596,0,0,0,0,0,459771.6268,0,0,0,0,0,212.7109606,97.94592253,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-05 03:00:00,"309",2013,"309","2013-11",131,"2013-10",5,11.2626533508301,0.964735349019366
"6136","OK","1000-0033-118-B7126","B7126","HS201365-QCST25-118-001","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/5/2013","Overwinter","Sheemahant","Sheemahant","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST25","QCST25","QCST - NW OFF NUMAS IS",205,91,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.815,-127.12,"1000-0033-118-B7126","Mixed","NO","AvgCopy",NA,NA,NA,57.79154237,0,NA,0,NA,0,0,0,8.4e-40,0,0,0,0,0,0,82797.90762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-05 03:00:00,"309",2013,"309","2013-11",205,"2013-10",5,11.1088740030925,1.09501383039686
"6137","OK","1000-0033-118-B7142","B7142","HS201365-QCST29-118-001","HS","Sockeye","201365 2013 HS Oct","High Seas","SW",2013,"11/5/2013","Overwinter","Glendale","Glendale","L","Y","Juvenile","W","Wild","1000-0033-S-HS201365-QCST29","QCST29","QCST - SE OFF NUMAS IS",177,60,"F","","","","MID-WATER TRAWL","P012","JS","VIN",50.761,-126.963,"1000-0033-118-B7142","Mixed","NO","AvgCopy",NA,NA,NA,0,0,NA,0,NA,0,0,0,4.61e-76,0,0,0,0,17829.77204,0,94967.23226,0,0,0,0,0,NA,14.58435343,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"FaWi",2013-11-05 03:00:00,"309",2013,"309","2013-11",177,"2013-10",5,11.1094795735677,1.12828037791783
"6297","OK","1000-0038-118-D3186","D3186","HS201436-JS01-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","DollyVarden Cr","DollyVarden Cr","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS01","JS01","JOHNSTONE ST-HARDWICKE PT",132,20,"U","SFD 138, nematode on pyloric cecae","","","MID-WATER TRAWL","P012","JS","VIN",50.453,-126.033,"1000-0038-118-D3186","Mixed","NO","AvgCopy",0,0,0,16239.23764,0,0,0,0,0,0,0,1.11e-09,0,0,0,0,0,NA,75.48103515,0,0,0,0,3959.038084,0,18.64270196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",132,"2014-07",9,14.4098643493652,0.200416062672934
"6298","OK","1000-0038-118-D3198","D3198","HS201436-JS02-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Chilko","Low % Probability","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS02","JS02","JOHNSTONE ST-HICKEY PT",115,11,"U","SFD 139","","","MID-WATER TRAWL","P012","JS","VIN",50.461,-126.101,"1000-0038-118-D3198","Mixed","NO","AvgCopy",0,0,0,10427.75304,0,0,0,0,0,0,0,2.09e-06,0,0,0,0,0,NA,0,0,0,0,0,21525.19338,0,0,0,0,0,258.0130335,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",115,"2014-07",9,14.1806179237366,0.175290643374124
"6299","OK","1000-0038-118-D3199","D3199","HS201436-JS02-118-002","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Klinaklini","Low % Probability","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS02","JS02","JOHNSTONE ST-HICKEY PT",85,5,"U","SFD 140","","","MID-WATER TRAWL","P012","JS","VIN",50.461,-126.101,"1000-0038-118-D3199","Mixed","NO","AvgCopy",0,0,0,33.41120485,53313.37209,0,0,0,0,0,0,2.14e-13,0,0,0,0,0,NA,0,0,0,0,0,4181795.969,0,71.18431836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",85,"2014-07",9,14.1806179237366,0.175290643374124
"6300","OK","1000-0038-118-D3200","D3200","HS201436-JS02-118-003","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Pitt","Pitt","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS02","JS02","JOHNSTONE ST-HICKEY PT",84,4,"U","SFD 141","","","MID-WATER TRAWL","P012","JS","VIN",50.461,-126.101,"1000-0038-118-D3200","Mixed","NO","AvgCopy",0.472508287,0,0,0,0,0,0,0,0,0,0,7e-10,0,0,0,0,0,NA,0,0,0,0,0,316747.667,0,0.900502679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",84,"2014-07",9,14.1806179237366,0.175290643374124
"6301","OK","1000-0038-118-D3609","D3609","HS201436-JS03-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","DollyVarden Cr","DollyVarden Cr","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS03","JS03","JOHNSTONE ST-STIMPSON PT",131,20,"M","SFD 142","","","MID-WATER TRAWL","P012","JS","VIN",50.484,-126.211,"1000-0038-118-D3609","Mixed","NO","AvgCopy",0,0,0,38922.7696,0,0,0,0,0,0,0,0.009263668,0,0,0,0,8631.092661,NA,20107.29865,0,0,0,0,8857.905557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",131,"2014-07",9,13.829157623291,0.144722409566242
"6302","OK","1000-0038-118-D3626","D3626","HS201436-JS06-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Chilko","Chilko","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS06","JS06","JOHNSTONE ST-ROBSON BIGHT",159,33,"M","SFD 143","","","MID-WATER TRAWL","P012","JS","VIN",50.506,-126.55,"1000-0038-118-D3626","Mixed","NO","AvgCopy",0,0,0,39588.88924,0,0,0,0,0,0,0,0.022968389,0,0,0,0,0,NA,6.51095624,0,0,0,0,0,0.344095515,2.120668132,0,0,0,53.63946951,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",159,"2014-07",9,12.968364461263,0.0916608174641915
"6303","OK","1000-0038-118-D3627","D3627","HS201436-JS06-118-002","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Upper Barrier","Upper Barrier","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS06","JS06","JOHNSTONE ST-ROBSON BIGHT",140,22,"M","SFD 144","","","MID-WATER TRAWL","P012","JS","VIN",50.506,-126.55,"1000-0038-118-D3627","Mixed","NO","AvgCopy",0,0,0,47792.19501,0,0,0,0,0,0,0,0.009967984,0,0,0,0,4.889882471,NA,1079582.66,0,0,0,0,0,27.44546597,50.33017867,0,0,0,0,0,0,0,0.298051738,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",140,"2014-07",9,12.968364461263,0.0916608174641915
"6304","OK","1000-0038-118-D3634","D3634","HS201436-JS07-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/9/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-JS07","JS07","JOHNSTONE ST-SOPHIA IS",93,7,"M","SFD 145","","","MID-WATER TRAWL","P012","JS","VIN",50.518,-126.665,"1000-0038-118-D3634","Mixed","NO","AvgCopy",0,0,0,4458.951872,0,0,0,0,0,0,0,115.6788177,1.188890562,0,0,0,9.2962483,NA,40.24759301,0,0,0,5671.017844,0,0,89.64560999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-09 03:00:00,"190",2014,"190","2014-07",93,"2014-07",9,12.7636024475098,0.0725657145182286
"6305","OK","1000-0038-118-D3650","D3650","HS201436-QCST01-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST01","QCST01","COMORANT CH",99,9,"U","SFD 146","","","MID-WATER TRAWL","P012","JS","VIN",50.612,-126.879,"1000-0038-118-D3650","Mixed","NO","AvgCopy",0,0,0,64.22413012,0,0,0,0,0,0,0,0.002138265,89.45513467,0,0,0,0,NA,0,0,0,0,514.5425009,0,10801.14039,331.8276654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",99,"2014-07",10,12.4375740559896,0.0204911062452506
"6306","OK","1000-0038-118-D3651","D3651","HS201436-QCST01-118-002","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST01","QCST01","COMORANT CH",87,6,"M","SFD 147","","","MID-WATER TRAWL","P012","JS","VIN",50.612,-126.879,"1000-0038-118-D3651","Mixed","NO","AvgCopy",0,0,0,3137.130645,0,0,0,0,0,0.850031887,0,0.005021644,59.53676213,0,0,0,0,NA,0,0,0,0,1299.440883,0,619.577056,1.500871679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",87,"2014-07",10,12.4375740559896,0.0204911062452506
"6307","OK","1000-0038-118-D3652","D3652","HS201436-QCST02-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST02","QCST02","GEORGE PASS",93,6,"U","","","","MID-WATER TRAWL","P012","JS","VIN",50.685,-126.801,"1000-0038-118-D3652","Mixed","NO","AvgCopy",0,0,0,41168.59381,0,0,0,0,0,1.917235779,0,8.69e-06,0,NA,0,0,0,NA,0,0,0,0,11009.72821,0,9334.411428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",93,"2014-07",10,12.5535684585571,0.0518958038753912
"6308","OK","1000-0038-118-D3682","D3682","HS201436-QCST07-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST07","QCST07","MALCOLM IS",86,5,"U","SFD 149","","","MID-WATER TRAWL","P012","JS","VIN",50.715,-127.095,"1000-0038-118-D3682","Mixed","NO","AvgCopy",0,0,0,1162.163582,0,0,0,0,0,0,0,0.845549802,0.454842863,0,0,0,0,NA,167.2851234,0,0,0,280.6866107,0,17.82749345,0,0,0,0,0,0,0,0,0,0,0,6.174805336,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",86,"2014-07",10,12.3326578140259,-0.022243817647297
"6309","OK","1000-0038-118-D3683","D3683","HS201436-QCST07-118-002","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST07","QCST07","MALCOLM IS",77,5,"U","SFD 150","","","MID-WATER TRAWL","P012","JS","VIN",50.715,-127.095,"1000-0038-118-D3683","Mixed","NO","AvgCopy",0,0,0,17.7340954,0,0,0,0,0,0,0,66.22530612,28.56454973,0,0,0,0,NA,190.7092295,0,0,0,1548496.546,0,0,0.309530919,0,0,0,0,0,0,0,0,0,0,169.5852399,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",77,"2014-07",10,12.3326578140259,-0.022243817647297
"6310","OK","1000-0038-118-D3684","D3684","HS201436-QCST07-118-003","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST07","QCST07","MALCOLM IS",82,5,"U","SFD 151","","","MID-WATER TRAWL","P012","JS","VIN",50.715,-127.095,"1000-0038-118-D3684","Mixed","NO","AvgCopy",0,0,0,1950.356112,0,0,0,0,0,0,0,0.005771828,0,0.455071955,0,0,0,NA,207.9416037,0,0,0,4644.062561,0,1126.052896,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",82,"2014-07",10,12.3326578140259,-0.022243817647297
"6311","OK","1000-0038-118-D3686","D3686","HS201436-QCST09-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST09","QCST09","ROUMS IS",97,8,"U","SFD 154","","","MID-WATER TRAWL","P012","JS","VIN",50.697,-127.283,"1000-0038-118-D3686","Mixed","NO","AvgCopy",0,0,0,24471.50175,0,0,0,0,0,2810.639872,0,1.070134097,0,NA,0,0,0,NA,158.7165646,0,0,0,10354.71744,0,1039.188747,0,0,0,0,0,0,0,3.765588502,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",97,"2014-07",10,12.4019348398844,-0.0372288587358245
"6312","OK","1000-0038-118-D3687","D3687","HS201436-QCST09-118-002","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST09","QCST09","ROUMS IS",99,8,"F","SFD 153","","","MID-WATER TRAWL","P012","JS","VIN",50.697,-127.283,"1000-0038-118-D3687","Mixed","NO","AvgCopy",0,0,0,3.10288612,0,0,0,0,0,0,0,31.93675196,11.64497418,0.151245639,0,2.804014077,0.2124722,NA,14634.61138,0,0,0,509.4301754,473.6634905,3256.537268,506.5046134,0,0,0,0,0,0,6.528090796,0,0,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",99,"2014-07",10,12.4019348398844,-0.0372288587358245
"6313","OK","1000-0038-118-D3688","D3688","HS201436-QCST09-118-003","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/10/2014","Summer","Nimpkish L","Nimpkish L","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST09","QCST09","ROUMS IS",90,6,"U","SFD 155","","","MID-WATER TRAWL","P012","JS","VIN",50.697,-127.283,"1000-0038-118-D3688","Mixed","NO","AvgCopy",0,0,0,389.2758548,0,0,0,0,0,0,0,0.007696294,0,NA,0,0,0,NA,6.867212302,0,0,0,3648035.782,0,0.246883042,3.225879317,0,0,0,0,0,0,0,0,10.93783265,0,0,0,0,0,0,0,"SpSu",2014-07-10 03:00:00,"191",2014,"191","2014-07",90,"2014-07",10,12.4019348398844,-0.0372288587358245
"6314","OK","1000-0038-118-D3715","D3715","HS201436-QCST14-118-001","HS","Sockeye","201436 2014 HS Jul","High Seas","SW",2014,"7/11/2014","Summer","Pinchi Cr","Pinchi Cr","L","Y","Juvenile","W","Wild","1000-0038-S-HS201436-QCST14","QCST14","GOLETAS CH-N",127,17,"M","","","","MID-WATER TRAWL","P012","JS","VIN",50.819,-127.646,"1000-0038-118-D3715","Mixed","NO","AvgCopy",0,3.782632744,0,0,0,0,0,0,0,0,0,1.07e-16,20.88018381,0,0,0,0,NA,0,0,0,0,0.398646734,523912.4589,0,659.019977,0,0,0,0,0,0,18.56080572,0,0,0,NA,0,0,0,0,0,"SpSu",2014-07-11 03:00:00,"192",2014,"192","2014-07",127,"2014-07",11,12.7831797790527,0.0451328913370777
