,experiment_name,technician,tray,unique_id,species,region,sub_region,trip_location,SWFW,stock_origin,stock_over_60_prob,catch_date,Year,season,hatchery_wild,thermal_score,osmotic_score,IM_score,VDD_score,X,X.1,Overall.stress,Number.agents..1000,MRS.PC1,Inflammation.PC1,Immune.PC1,Chloride...H2EB1,Chloride...HLA2.G1,Chloride...ICLP2,Chloride...PSMB7..2,Chloride...PSMB8,General.Stress...HSC70,General.Stress...Hsp90,General.Stress...JUN,Growth...IGF.IR_sasa,Hypoxia...anillin,Hypoxia...CDKN1B,Hypoxia...claspin,Hypoxia...GPX3,Hypoxia...HIF1A_6,Hypoxia...kif4,Hypoxia...ncapd3,Hypoxia...ndc80,Hypoxia...RAMP1,Imminent.Mortality...ARRDC2,Imminent.Mortality...CLEC4E,Imminent.Mortality...GLUL,Imminent.Mortality...H1F0,Imminent.Mortality...IQGAP1,Imminent.Mortality...NUPR1,Imminent.Mortality...ODC1,Imminent.Mortality...TAGLN3,Immune.stimulation...B2M_sasa,Immune.stimulation...CD83_sasa,Immune.stimulation...hep_onmy,Immune.stimulation...IFNa_sasa2,Immune.stimulation...IgMs_onmy,Immune.stimulation...IL.15_onmy,Immune.stimulation...IL.1B_sa.om,Immune.stimulation...MHC.II.B,Immune.stimulation...RIG.I_sasa1,Immune.stimulation...SAA_onmy,Inflammation...ES1,Inflammation...GILT,Inflammation...IL.11_onmy,Inflammation...IL.17D_onmy,Inflammation...MMP13_sasa,Inflammation...MMP25,Inflammation...napepld,Inflammation...tgfb,Inflammation...txn,MRS...ATP5G3.C,MRS...C7,MRS...CA055640,MRS...FYB,MRS...HTA,MRS...IRF1,MRS...KRT8,MRS...PRAS,MRS...RPL6,MRS...SCG,Osmotic...CEBPB,Osmotic...CFTR.I_v1,Osmotic...FKBP5.v1,Osmotic...PRLR.v1,Osmotic...RGS21.v1,Osmotic...SHOP21,Stress.Mortality...HSP90ab1_15_v1,Stress.Mortality...LDH_1,Stress.Mortality...VEGFa_1,Thermal...EEF2.v1,Thermal...EF.2_14,Thermal...FKBP10_2,Thermal...FKBP10_4,Thermal...hsp70_6,Thermal...Hsp90AA1,Thermal...HSP90alike_6,Thermal...Map3k14_3,Thermal...SERPIN_20_v1,Thermal...SERPIN_9,Thermal...Sfrs9_1._v2,VDD...CA038063_MGL_1,VDD...DEXH_MGL_1,VDD...GAL3_MGL_2,VDD...IFI,VDD...IFI44A_MGL_2,VDD...IFIT5_MGL_2,VDD...MX_ONTS,VDD...RSAD,VDD...TRIM1,Bacterium...Candidatus.Branchiomonas.cysticola,Bacterium...Candidatus.Syngnamydia.salmonis,Bacterium...Flavobacterium.psychrophilum,Bacterium...Moritella.viscosa,Bacterium...Piscichlamydia.salmonis,Bacterium...Piscirickettsia.salmonis,Bacterium...Renibacterium.salmoninarum,Bacterium...Strawberry.disease...Rickettsia.like.organism.,Bacterium...Tenacibaculum.maritimum,HAB...Heterosigma.akashiwo,HAB...Pseudochattonella,Parasite...Ceratomyxa.shasta,Parasite...Dermocystidium.salmonis,Parasite...Facilispora.margolisi,Parasite...Ichthyobodo,Parasite...Ichthyophonus.hoferi,Parasite...Ichthyophthirius.multifiliis,Parasite...Kudoa.thyrsites,Parasite...Loma.salmonae,Parasite...Myxobolus.arcticus,Parasite...Myxobolus.insidiosus,Parasite...Nanophyetus.salmincola,Parasite...Nucleospora.salmonis,Parasite...Paranucleospora.theridion,Parasite...Parvicapsula.kabatai,Parasite...Parvicapsula.minibicornis,Parasite...Parvicapsula.pseudobranchicola,Parasite...Sphaerothecum.destruens,Parasite...Tetracapsuloides.bryosalmonae,Virus...Circo.virus,Virus...Cutthroat.trout.virus.2,Virus...Erythrocytic.necrosis.virus,Virus...Infectious.hematopoietic.necrosis.virus,Virus...Pacific.salmon.parvovirus,Virus...Picorna.virus,Virus...Piscine.orthoreovirus..1,Virus...putative.RNA.virus.1,Virus...Qin.virus,Virus...Rhabdo.virus,Virus...Salmon.pescarenavirus.1,Virus...Salmon.pescarenavirus.2,Virus...Viral.encephalopathy.and.retinopathy.virus,Virus...Viral.hemorrhagic.septicemia.virus,longitude,latitude,CU_ACRO,CU_NAME,JAZ,dist2fras,deg2samp
1321,Onne FitChip 2020,TM,3979,1000-0023-118-5982,Sockeye,Vancouver Island North,Johnstone Strait,High Seas,SW,Nadina,Nadina,7/2/10,NA,3-Summer,Wild,0.1111,0.5526,0.515,0.1092,NA,NA,0,2,-2.030703349,-2.036940007,1.699797244,-1.152452293,-0.515229747,2.861756758,-0.394131745,0.970553224,0.386430411,-0.234841479,-3.811245499,0.514801361,-0.313753109,1.572970041,0.512575291,-0.934527169,-0.030229749,1.273448051,-0.328012879,1.031460131,2.858488037,1.409647921,1.200108891,0.120969153,2.881839666,0.24648375,-0.423241099,0.345602151,0.202438405,-2.843268569,2.132624191,-5.587678834,-2.929969589,-1.402400969,0.992558211,1.062993781,0.795381308,-6.655549659,-1.201977169,4.852510124,0.417823898,1.152028301,-0.306868759,-0.096742735,-0.128327459,3.101790611,-0.410375399,0.164571086,-0.23945289,0.040697541,3.333792501,0.901285931,1.898990371,-1.365228659,1.308616567,0.939460211,-0.984570919,-0.526283645,1.872499572,-0.70123027,-0.429660447,-0.910449009,1.816931491,-1.185668489,0.259808753,1.569171161,0.101635441,0.240469985,-1.317123651,0.747678204,0.904126365,-3.153408849,0.688819351,-2.068312309,-0.490247323,-1.707050289,-2.163708789,0.340466991,-1.811840529,1.530109771,-1.364804093,-0.967739389,-2.788234859,-0.377968119,-2.425605069,-5.069331999,-0.803841241,44557.87371,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088678096,3.242622161,32.04077742,0,0,NA,6.855773039,0,15.70332526,13537.95352,0,0,0,0,0,0,18.73939311,0,0,0,0,0,0,0,0,0,-127.529,50.854,Francois-R1-ES,Francois-R1-ES,MFR+GStr,374336.1308,0
1322,Onne FitChip 2020,TM,4001,1000-0102-118-B4848,Sockeye,Vancouver Island North,Johnstone Strait,Johnstone Strait,SW,Chilko,Chilko,6/13/13,NA,2-Spring,Wild,0.0735,0.7341,0.5053,0.9608,NA,NA,2,2,-1.396379012,-1.092584127,-2.283109704,1.911246424,0.484564127,0.204542599,0.692269391,-1.22748942,-0.02935873,-1.63913641,-0.47444408,0.13392122,-0.76029712,-1.18436243,-0.49338236,-0.24583413,0.52552344,0.7204541,-0.50723671,-1.77286453,0.051887541,-0.0809404,1.03858512,0.670825805,-1.524765363,-0.328683262,0.2815172,0.022964475,-0.321954892,0.77151256,0.95378792,1.140213895,2.63396079,-2.217199191,-0.14868621,-0.07243012,-0.152021409,1.5079376,1.32693314,-1.24769345,0.239805524,-0.57753973,0.95962928,1.43805283,0.45471571,0.38680763,0.97135117,-1.166439225,-0.352709855,0.85869735,0.529092,0.40126586,0.53263491,0.14001496,0.145607488,0.94337751,2.06546887,-0.84523409,0.66981002,0.647266496,0.80283336,0.62058198,-0.52054008,-0.56088787,-1.361298794,0.13938534,0.5335281,-0.520382058,0.548508606,0.360971671,-0.56198776,0.15494156,0.57912197,-1.29304419,-0.559815255,-1.62588963,-0.98383393,-0.64726945,0.49993685,0.81873437,1.029307813,1.55591961,0.89997978,1.263146534,4.099198712,0.91168644,1.42970863,85800.41971,0.459770221,0,0,0,0,0,0,0,3.171948696,0,0,0,0,836.1651034,8.281997777,0,0,0,23.61965199,0,0,0,-999,0,0,0.020640449,0,0,0,NA,0,0,452.7264566,0,0,NA,0,0,NA,2672528.529,0,0,-126.8015833,50.54528333,Chilko-S,Chilko-S,MFR+GStr,313265.6962,0
1324,Onne FitChip 2020,TM,4029,1000-0102-118-A12240,Sockeye,Vancouver Island North,Johnstone Strait,Johnstone Strait,SW,Chilko,Chilko,6/6/13,NA,2-Spring,Wild,0.3153,0.6294,0.4948,0.5712,NA,NA,0,2,0.372790795,-0.027688135,0.754090121,0.344960763,-0.690753226,-0.089353156,0.123535013,0.76440688,-0.453926772,-0.900924472,-1.428604623,1.176036048,-0.167515765,-0.165873253,0.68210875,0.089196385,-0.641860227,0.379131583,1.30181407,0.207701955,0.605931507,-0.380067312,1.471921446,-0.393678786,-0.066406576,0.672279422,-1.103824564,0.073627461,-0.199358569,-1.545442583,-1.045470204,-1.338742132,0.269630666,-3.335257215,-0.096080047,0.17413996,-0.926378191,-0.744726438,-0.375076081,-2.495050601,-0.870781764,0.434310703,-0.813678969,0.885577688,-0.321139199,0.048003777,-0.163706082,-0.903885393,-0.284589011,-0.153736745,-1.208214762,-0.221166164,-0.396009962,-0.216851853,-0.834024806,0.235576302,0.32854763,-0.37455676,-0.428766441,0.900527962,0.072978819,0.23560103,-1.367980611,-0.021933285,-0.173582382,0.413665644,0.195605645,-0.425393229,0.282875416,0.172250807,0.357704715,-0.316341901,-0.507739909,-0.235395277,-0.204151365,-1.328633262,-1.299204301,0.05190391,0.086787612,-1.099198631,-0.752386425,0.238426528,0.249209406,-0.402234077,-0.30738372,-0.593682795,-0.925447297,5167.086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11290135,0,428296.2287,0,0,0,2.648853543,0,0,0,0,0,0,NA,2.99519786,0,791.8827761,0,NA,NA,0,0,NA,0,0,0,-126.6139667,50.4939,Chilko-S,Chilko-S,MFR+GStr,299267.7529,0
1325,Onne FitChip 2020,TM,4020,2015-0032-118-E5650,Sockeye,Vancouver Island North,Johnstone Strait,Johnstone Strait,SW,Birkenhead,Birkenhead,5/26/15,NA,2-Spring,Wild,0.2232,0.6417,0.4933,0.573,NA,NA,0,3,-0.211052679,0.166525228,-1.442842495,0.564359488,0.587137328,-0.996079125,0.127014218,0.717822537,-0.012032663,-3.387340943,0.380000047,0.093095757,-0.756124823,0.830784179,-0.789922433,1.259365527,0.784504137,1.222766657,0.230295427,0.197274187,0.619034704,2.311257537,0.031183387,0.655724698,0.749137817,0.133433589,1.440893717,-0.224300365,0.54154201,-0.515122453,-0.494861083,-0.402159698,0.549333857,1.604966379,1.41615471,0.466674597,0.353451789,0.632782787,-2.535719853,-1.808376863,0.127271911,-0.311443853,-0.517102213,-1.679383903,0.339816037,0.953183427,-0.483934043,-0.553043719,0.518662592,-1.057921983,0.404231097,-0.537019803,0.024873857,-0.368550973,-0.495155417,-0.244399443,1.335388787,1.494182947,0.420426357,1.032898257,1.001104954,-0.109479053,-0.705746773,-0.795081123,0.524648797,-0.277346483,-0.828618713,0.662072331,1.544054201,-0.05938036,-0.081597667,-2.032612473,-3.280898673,-4.467655843,-0.179629463,-1.445087643,-0.588600303,-0.179470983,-0.610488823,-0.065782413,0.146481907,-0.543282593,-0.245552983,-0.632325523,2.656070692,-0.972773933,0.56140365,593.7812145,0,0,0,0,0,0,0,0,0,0,449.1618297,0,0,2507.596851,0,0,0,0,1752.680699,0,0,0,670.6798802,14.58732762,75563.26125,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0.295091847,0,0,-126.0916833,50.45101667,Lillooet/Harrison-L,Lillooet/Harrison-L,LILL+GStr,261821.0155,0
1326,Onne FitChip 2020,TM,4022,2015-0032-118-E5682,Sockeye,Vancouver Island North,Johnstone Strait,Johnstone Strait,SW,Pitt,Low % Probability,6/16/15,NA,3-Summer,Wild,0.0885,0.6287,0.4923,0.5538,NA,NA,0,1,-0.317639318,1.429606093,-0.128661057,-0.675824793,-0.732044426,0.977893505,-0.690957182,-6.906490301,-0.496006541,-1.861207131,-1.597557661,0.344476509,-1.907978331,1.908044809,-0.927749321,-0.108620631,-0.135054431,-0.470291971,0.131180869,0.383147569,1.661963483,-0.360255681,1.541990159,-0.672878748,1.617418954,0.066104489,-0.894375431,0.91937625,0.355855145,-1.223825081,-0.377254601,-1.100683531,-1.152477221,-2.763883641,1.254318696,-0.089418761,-0.17678349,0.045313929,-0.323178961,-2.924382901,1.036938057,-1.080172921,-0.569305531,-1.845784241,-1.029384791,0.445141769,-0.872153151,-1.856753178,-0.168198599,0.280553579,-2.284648681,-0.765675081,0.503341599,-0.885066651,1.257110585,0.907243979,0.929243869,-1.990737811,0.370447439,-0.578689646,0.611213399,-0.561924251,-1.432767001,-2.326251521,-0.038288247,-1.196584321,-0.336057821,0.016725809,-0.921163857,0.271176346,0.749155566,-0.383721021,-1.383594731,-1.385208531,-0.653422465,-2.109457231,-2.040294521,-0.25136433,-0.295728904,-1.633460951,-1.370828436,0.804003759,-1.488864581,0.462149159,-0.927018139,-0.091281201,0.206177876,0,1.975516443,0,0,0,0,0,0,0,0,0,0,0,0,165.9041627,0,0,0,0,0,0,0,0,469.9634699,0,162723.5831,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,31.10245046,0,0,-126.1646833,50.45706667,Pitt-ES,Pitt-ES,LFR+GStr,267048.1444,0
1327,Onne FitChip 2020,TM,3982,1000-0154-118-A10077,Sockeye,Freshwater,Freshwater Fraser,Chilko Lake Smolt Fence,FW,Chilko,Chilko,5/10/13,NA,2-Spring,Wild,0.0893,0.7267,0.4799,0.4349,NA,NA,1,3,-1.060669239,1.240625883,0.261180112,0.349245443,-0.578871522,-1.181851587,-0.124692599,-0.129422725,0.595769334,-1.894719786,-0.439790386,-0.097813326,-1.750102576,0.531513668,-0.077282676,0.336540564,0.585453574,2.012575934,-0.921074996,-0.493904996,-1.013817635,-0.003570076,-0.576853756,0.839941035,0.476216828,-0.16602242,0.845854724,3.102518646,0.340982268,1.156434244,1.125395224,-2.963141411,-3.684007416,1.558464516,-1.764525114,-0.086254016,-0.411505218,-0.211793396,0.438445009,-3.004579906,-0.92672253,0.197986974,-0.937131726,-1.341119356,0.424876164,2.049891874,-0.042216476,-1.562974086,-0.369917728,1.083011094,2.934250974,1.182975554,1.029038924,0.871448034,-1.32239581,-0.573157396,-2.987127536,-0.760320586,-0.144038056,0.143437846,2.290971635,1.05779039,0.054947274,2.184231394,-0.582779861,2.809814534,0.465749214,-1.330002012,0.150105332,-0.706258184,-0.710383353,-2.039418421,-1.780229186,-0.758574916,0.628021197,-2.272031446,-2.267918596,-0.220127669,-0.759194973,-0.809207086,-1.441403697,-1.274282476,2.848711784,-0.512743436,0.974606975,-2.271447266,-0.54282899,422908.6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506956,0,0.236826491,0,0,164294.0441,0,0,0,0,0,3.528357903,0,0,0,0,0,0,0,7402.105605,0,0,0,30.62188476,0,0,0,0,0,NA,NA,Chilko-S,Chilko-S,MFR+GStr,NA,NA
1328,Onne FitChip 2020,TM,4002,2015-0033-118-F0752,Sockeye,Vancouver Island North,Johnstone Strait,SOG,SW,Pitt,Pitt,6/30/15,NA,3-Summer,Wild,0.0554,0.7004,0.4913,0.2767,NA,NA,1,1,0.555516296,2.199912306,1.361886113,-1.175090805,-1.19457343,-0.777369546,-0.926596817,-0.187850952,-1.363105018,-0.674339148,-1.105939578,-3.084728418,-1.321166898,-1.482665591,-2.263541438,-1.393349938,-1.744639488,-0.369575668,-2.608828588,-1.173454538,-0.999181778,-0.127596558,-0.871080298,-0.918266123,-2.066132422,-2.058505753,0.081717712,2.60564115,1.6214402,0.751782592,0.477955282,-2.891685408,-0.401296118,0.533257612,-1.526724427,-0.994378048,-1.255025862,-1.620167168,-2.027183028,-3.360831658,-1.138047747,-1.297375948,-1.278486488,-2.475862916,-0.194011048,0.841547472,0.186713622,-1.69869787,-1.303832615,-0.753783388,-1.569369998,-0.487128198,0.046990222,0.055608272,0.369743097,-0.035789788,-0.492126928,-1.111627408,0.277961204,-2.406297024,1.259016935,-1.464280498,-1.033022378,0.131677432,-1.526506075,2.632548032,0.125390832,-0.006427582,0.018078492,-1.672982247,-1.728864941,-4.074787936,-3.877471398,-3.494432018,-2.147892804,-2.614803388,-1.656904098,-1.564535119,-1.877916756,-0.312945278,-0.608415694,-1.587390438,0.948682762,-1.403640558,-1.079806808,-2.918912738,-1.302954971,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,19.18434908,0,0,0,0,0,0,0,NA,0,0,2288.239444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126.0905,50.45616667,Pitt-ES,Pitt-ES,LFR+GStr,261932.9987,0
1329,Onne FitChip 2020,TM,3982,1000-0154-118-A10074,Sockeye,Freshwater,Freshwater Fraser,Chilko Lake Smolt Fence,FW,Chilko,Chilko,5/10/13,NA,2-Spring,Wild,0.2522,0.7223,0.5152,0.6309,NA,NA,1,3,-0.747058566,-0.365865686,0.641453581,1.049485098,-0.640107623,-1.116349114,-0.12444259,-0.503968688,-0.135051822,0.076159558,-0.762946592,0.185219898,-1.739083152,0.216887218,-0.446755602,0.478803268,-0.007251002,2.008269988,-1.188643265,-0.978503372,-1.231550345,-0.543259102,-0.755717702,0.524827525,-0.166557975,-0.256677329,0.917769757,2.55293888,0.374462783,0.554153028,1.141401678,-1.906618852,-1.689600372,-0.196352742,-1.776394024,-0.460589772,-0.549108425,0.311326098,-1.953320542,-2.995550912,-0.973693837,1.267837388,-0.652797552,1.077222426,0.907664738,2.102215578,0.012212268,-0.528179287,-0.711152472,0.583680538,2.680141448,1.147632288,0.841204908,0.695791278,-1.358340854,-0.638607862,-2.124652002,-0.260046142,-0.326566835,-0.353276009,1.049911519,1.143780711,-2.620200582,1.417499248,-0.882622628,1.639747158,0.944730748,-1.044226955,1.269578726,-0.65845344,-0.59824411,-2.149832995,-1.764090612,0.433578928,0.084791395,-2.849310342,-1.874503312,-0.221730711,-1.038176502,-1.069182912,-0.868042364,-0.524904731,3.242418548,0.417751199,1.384216674,-0.473712592,-0.722841425,1419.651955,0,0,0,0,0,0,0,0,0,0,0,0,0,878.9153085,0,0,0,0,5880.59922,0,0,0,0,0,0,0,0,0,0,0,0,0,4343.426002,0,0,0,3.443035126,0,0,0,0,0,NA,NA,Chilko-S,Chilko-S,MFR+GStr,NA,NA
1330,Onne FitChip 2020,TM,4021,1000-0073-118-9271,Sockeye,Vancouver Island North,Johnstone Strait,PARR,SW,Chilko,Low % Probability,6/14/12,NA,3-Summer,Wild,0.3641,0.7369,0.4814,0.5199,NA,NA,1,5,-0.643361265,-2.330528833,-2.084710223,1.096552834,0.333971723,-0.27494129,0.760351397,-0.603259329,0.459983751,-0.949462579,1.679928851,0.438019581,0.700889821,0.573559278,-0.081410209,-1.622257619,-0.390932079,1.303913301,0.497060181,1.008900581,0.532984268,0.936450591,0.457291711,0.374621927,-0.347412307,-0.013679645,0.834948801,0.610835166,0.459425244,1.088314531,-0.557164699,1.206796076,0.445447051,-2.291400029,1.319817668,0.608074351,0.241562287,1.067531361,0.203842281,-0.122980549,0.493008273,0.683266681,2.029265681,0.894686005,-0.497323599,-0.306284609,1.561955671,-0.217489868,0.334565682,2.056876551,1.123012981,-0.732863219,0.075974481,-0.816457469,0.283384846,0.109316511,2.513009011,-0.298326009,-0.100130119,1.289207848,1.675154011,0.078056121,1.862022701,-0.450269189,-0.079857851,-3.473709509,0.055288821,0.71282955,0.588591921,1.084361358,1.388447158,0.803884984,-0.520548869,-1.482430749,-0.436603495,-0.980466349,-1.522368829,0.344994701,-1.976652539,-0.135882076,1.502133743,-0.396352839,-0.913721659,0.264008971,0.805802881,0.252968601,-2.617658226,23415.45986,0,0,0,0,0,0,0,0,0,0,0,0,0,2171678.914,0,0,0,0,78522.04756,0,0,0,19.59749184,0,9176.749262,0,0,0,0,NA,0,0,1578.71128,0,0,NA,0,0,NA,3.344216783,0,0,-126.0291,50.46951667,Chilko-S,Chilko-S,MFR+GStr,258976.9624,0
1332,Onne FitChip 2020,TM,4024,2015-0032-118-E5631,Sockeye,Vancouver Island North,Johnstone Strait,Johnstone Strait,SW,Seymour,Seymour,6/9/15,NA,2-Spring,Wild,0.2196,0.7931,0.4759,0.7538,NA,NA,2,2,-2.101023022,-1.880079582,-2.272045923,-0.062564733,0.920311662,0.703559086,2.030248681,-0.043264295,0.460088483,-1.944013347,-0.095174647,1.599154353,1.530909701,1.009929567,0.119305483,0.356543753,1.795227853,0.175353843,1.563758611,0.306039903,1.388446706,0.691800193,-0.477596567,1.308411257,0.402379022,0.793082204,1.781385123,-0.767233894,1.090789428,-0.524053487,-0.765503997,0.567323968,2.262906023,-1.126953403,2.352793083,0.733042223,0.719688592,0.897440083,-1.535448387,-0.608135237,0.316915463,-0.862392957,0.188944693,0.597302541,-0.549345037,-1.460861047,2.418316633,0.564224627,0.889757868,-0.130030957,-0.028805897,-0.238307357,0.463898933,0.444831803,0.829175529,0.688226473,2.005420363,1.637329423,-0.685381487,1.47488898,1.28465938,0.867328161,1.337192393,-0.008084567,0.334952782,-2.170055767,0.591606923,0.781751956,-0.891793884,0.661249025,0.640977494,0.73819369,-2.082468617,-3.030190757,0.610055448,-1.285987047,-0.897282797,2.133582503,-0.768169922,0.224118043,0.793102356,0.738013728,0.087380233,0.562326541,0.273123344,-0.502718067,0.822540096,652.6186626,0,0,0,0,0,0,0,0,0,0,0,0,0,165860.8042,0,0,0,0,0,0,0,0,203.3948945,0,80.6144981,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,3757412.796,0,0,-126.0095167,50.47738333,Shuswap Complex-L,Shuswap Complex-L,STh+GStr,258840.0127,0
1333,Onne FitChip 2020,TM,3987,1000-0154-118-A10059,Sockeye,Freshwater,Freshwater Fraser,Chilko Lake Smolt Fence,FW,Chilko,Chilko,5/10/13,NA,2-Spring,Wild,0.3864,0.7223,0.6302,0.0647,NA,NA,1,2,-0.581487843,1.110292254,2.077704877,0.099251039,-1.253022263,-0.53922641,-0.987294434,0.023477975,-0.049596085,-1.774409485,-1.660472285,-0.732364055,-0.653820335,-0.923338714,-0.248922255,-0.312261535,-0.618433985,0.883907925,-1.255781315,-1.054198835,-0.329437068,0.866936585,0.556762225,0.407136931,-0.742957363,0.203974341,2.781980222,1.253356316,0.464200535,-0.787933625,0.723681825,-2.926339875,-1.883514985,-2.04605155,-0.776276478,-0.398189635,-1.22602472,-2.401374505,-2.247129135,-4.049437915,-0.779242133,-0.303280385,-1.231695055,-0.045007976,-0.198729055,1.495787185,0.641997795,-1.017276101,-0.767175261,0.800548175,-3.094223995,0.753937875,1.237242825,0.318491865,-0.553519321,-0.412854535,-2.915812865,-0.102260955,-0.471791365,0.032750139,2.558708364,1.596050093,-1.306479085,-0.208208485,-1.064323671,1.687511545,0.727620825,-1.21925444,0.675584403,-0.297252732,0.076925464,-2.193595835,-3.291396145,-0.703084825,0.321272556,-1.861775355,-0.230534845,-0.610071341,-2.432031405,-1.739452225,-1.968900239,-2.242220455,-0.785782325,-0.768220055,-0.497321375,-3.133556855,-1.36200643,801.8543823,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105972595,0,0.08827813,0,0,69126.92274,0,0,0,0,0,0,0,0,0,0,NA,0,0,7873.919145,0,0,NA,0,0,NA,0,0,0,NA,NA,Chilko-S,Chilko-S,MFR+GStr,NA,NA
1334,Onne FitChip 2020,TM,3982,1000-0154-118-A10078,Sockeye,Freshwater,Freshwater Fraser,Chilko Lake Smolt Fence,FW,Chilko,Chilko,5/10/13,NA,2-Spring,Wild,0.2193,0.7155,0.4671,0.309,NA,NA,1,3,-1.042772867,0.673689781,0.670390257,-0.009773797,-1.02909877,-1.054325328,-0.569873988,-0.77095063,0.578302011,-0.623123369,-0.786837459,0.376116192,-1.526447599,0.40921734,0.208143351,0.047013351,-0.070841839,2.326289021,-0.36945886,-0.409201009,-0.892928759,0.062872181,-0.370676893,0.424465326,0.192687515,-0.381254224,1.228391964,2.509529262,0.115813325,0.391915031,0.620173461,-2.153146709,-2.564215679,-0.616418012,-1.331298382,-0.251746789,-0.810375841,-0.476773109,0.043852641,-3.113779359,-1.187613773,-0.043435679,-0.707542349,-0.837263298,0.939053721,1.942977791,0.449232061,-0.848409546,-0.539875824,1.298419941,2.824293301,0.914000981,0.956355771,0.527223831,-1.120730556,-0.391558449,-2.205496569,-0.207428029,-0.554618761,-0.488212393,1.720279512,0.655811543,-0.673106619,1.628318051,-0.852342637,1.967003231,1.093991471,-0.73258168,-0.086310344,-0.502020904,-0.075281405,-1.924681146,-2.052354579,-0.300767399,0.435021486,-1.545972209,-2.107355889,-0.294088493,-12.97340192,-1.255797039,-1.264358992,-1.876055839,2.256491151,-1.203325249,-0.054533861,-2.695707929,-0.781121092,690.0015283,0,0,0,0,0,0,0,0,0,0,0,0,0,2878.980031,0,0,0,0,101586.2427,0,0,0,0,0,0,0,0,0,0,0,0,0,9583.448224,0,0,0,0,0,0,0,0,0,NA,NA,Chilko-S,Chilko-S,MFR+GStr,NA,NA
1335,Onne FitChip 2020,TM,3987,1000-0154-118-A10064,Sockeye,Freshwater,Freshwater Fraser,Chilko Lake Smolt Fence,FW,Chilko,Chilko,5/10/13,NA,2-Spring,Wild,0.0686,0.7022,0.617,0.1082,NA,NA,1,2,0.142699817,1.524642988,2.083229657,-0.029036137,-1.467819832,-0.834660974,-1.875965634,-1.751500355,0.323466935,-1.395371355,-0.432215755,-1.031949005,-0.876057045,-0.773639326,-0.152360725,-0.279508405,-1.113694765,0.405794105,-1.550725105,-1.058507745,-0.546829208,0.995713975,-0.053506515,0.515458582,-0.699331762,-0.02792738,2.583815618,2.123332172,0.31421401,-0.620997655,0.247015475,-2.93454803,-1.426651165,-1.80445816,-0.829180648,-0.418323765,-1.48048302,-1.986859095,-2.354789895,-3.564461305,-1.240721055,-0.993459835,-0.744058375,-0.040699258,0.067358385,1.476861635,0.630956755,-1.79079817,-1.382962303,0.314405175,-3.042127925,0.594973535,0.991575335,-0.039712615,-0.11758724,-0.501710775,-2.342070115,-1.178430525,-1.408510425,-1.220940237,2.476762778,1.256321906,-1.192181925,0.062592595,-1.725227769,1.909849995,0.406634745,-1.808401243,0.48669047,-0.817889729,-0.613206806,-2.223668915,-3.382395215,-1.292129515,0.505121136,-2.390812315,-1.451194145,-0.620500366,-3.176006075,-1.857088625,-1.472199236,-2.490441985,-1.696175115,-1.461577515,-0.319045925,-2.748029775,-1.201705317,86.43322493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.29878,0,0,0,0,0,0,0,0,0,0,NA,0,0,2836.083857,0,0,NA,0,0,NA,0.19517704,0,0,NA,NA,Chilko-S,Chilko-S,MFR+GStr,NA,NA
