"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","nu_sal","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","ye_ruc","season2","Date2","jd","ocean_yr","jd2","mo_yr"
"506","1000-0055-118-G5488",0,"LFS","FW",2015,"4/29/15",119,2416,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",90,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2212.901772,NA,NA,NA,704.4594629,0,NA,0,NA,0,0,0,0,1.162520835,0,0,0,0,61345.63243,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"507","1000-0055-118-G5384",0,"LFS","FW",2015,"4/29/15",119,2416,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",74,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",84.85641812,NA,NA,NA,29.19929969,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2.720491003,0,0,0,NA,0,0,0,0,0,0,0,2.733280523,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"508","1000-0055-118-G5379",0,"LFS","FW",2015,"4/29/15",119,2416,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",78,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",17.61252328,NA,NA,NA,64627.9871,0,NA,0,NA,0,0,0,0,0.057131415,0,0,0,0,1401.196646,0,0,0,NA,0,0,0,0,0,0,0,2584.057006,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"509","1000-0055-118-G5371",0,"LFS","FW",2015,"4/29/15",119,2416,"Raft","Raft","Thompson","Thompson","Thompson","Spring",79,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.006958125,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"510","1000-0055-118-G5489",0,"LFS","FW",2015,"4/29/15",119,2416,"Raft","Raft","Thompson","Thompson","Thompson","Spring",80,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",46437.29496,NA,NA,NA,14.54839188,0,NA,0,NA,0,0,0,0,0,0,0,0,0,17.93077784,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"511","1000-0055-118-G5372",0,"LFS","FW",2015,"4/29/15",119,2416,"Raft","Raft","Thompson","Thompson","Thompson","Spring",86,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.024791569,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,24176.93124,0,0,0,NA,0,0,0,0,0,0,0,52.94844996,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"512","1000-0055-118-G5373",0,"LFS","FW",2015,"4/29/15",119,2416,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",76,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.928603299,NA,NA,NA,10.58767961,0.456182197,NA,0,NA,0,0,0,0,0,0,0,0,0,44.16325728,0,0,0,NA,0,0,0,0,0,0,0,53244.45836,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"513","1000-0055-118-G5380",0,"LFS","FW",2015,"4/29/15",119,2416,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Spring",104,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1864.346566,NA,NA,NA,5.237341452,0.547439544,NA,0,NA,0,0,0.153836949,0,0.040093917,0,0,0,0,39741.75963,0,0,0,NA,0,2525.03302,0,0,0,0,0,87.60547319,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-04-29 02:56:56,"119",2015,"119","0015-04"
"514","1000-0162-118-0033",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",108,11.56,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",1.56e+65,NA,0,NA,2814.532503,0,NA,0,NA,0,0,0,0,0.698153447,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"515","1000-0162-118-0035",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",107,11.66,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",1.1e+72,NA,0,NA,66.4462796,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,2.023098899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"516","1000-0162-118-0038",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",112,12.25,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",1.72e+59,NA,0,NA,2518.251797,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.571890513,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"517","1000-0162-118-0031",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",114,13.33,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",5.11e+61,NA,0,NA,13528.95815,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"518","1000-0162-118-0032",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",113,14.11,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",2.16e+73,NA,0,NA,6482.182999,0,NA,0,NA,0,0,0,0,3.301548,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"519","1000-0162-118-0034",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",113,14.43,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",2.69e+60,NA,0,NA,222598.5137,0,NA,0,NA,0,0,0,2.919994322,4.55791675,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"520","1000-0162-118-0037",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",115,14.46,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",7e+80,NA,0,NA,12226.03247,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"521","1000-0162-118-0039",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",119,16.18,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",2.19e+62,NA,0,NA,52854.15922,0,NA,0,NA,0,0,0,4.332115976,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"522","1000-0162-118-0040",NA,"FW","FW",2008,"4/29/08",120,NA,"","","","","","Spring",120,16.19,NA,NA,"","FW","FW",49.07788,-121.978,"Gill","","AvgCopy",6.51e+62,NA,0,NA,12039.9115,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,NA,"SpSu",0008-04-29 02:56:56,"120",2008,"120","0008-04"
"523","1000-0050-118-C9094",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",79,3.4,0.68960062,-3.161402357,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.71e+28,NA,NA,NA,31.9786787,0,NA,0,NA,0,0,0,0,2.144169523,0,0,0,0,333554.4952,0,0,0,NA,0,0,0,0,0,0,0,1566.50986,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"524","1000-0050-118-C9092",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",77,3.5,0.766647756,-3.115404131,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.61e+21,NA,NA,NA,541.4693557,0,NA,0,NA,0,0,0,0,0,0,0,0,0,270905.4315,0,0,0,NA,0,0,0,0,0,0,0,12812.00678,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"525","1000-0050-118-C9186",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,3.8,0.800755239,-3.096500211,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",60.52421781,NA,NA,NA,169.0397118,0,NA,0,NA,0,0,0,0,0.25912226,0,0,0,0,187303.3129,0,0,0,NA,0,0,0,0,0,0,0,46224.259,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"526","1000-0050-118-C9089",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",76,4,0.911211547,-3.040380786,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.16e+21,NA,NA,NA,7394.548308,0,NA,0,NA,0,0,0,0,24.12243272,0,0,0,0,770993.7323,0,0,0,NA,0,0,0,NA,0,0,0,1548.932121,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"527","1000-0050-118-C9383",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",78,4,0.842900251,-3.074223817,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",601807.2003,NA,NA,NA,57.22835126,0,NA,0,NA,0,0,0,0,0,0,0,0,0,326114.0794,0,0,NA,NA,0,0,0,0,0,0,0,630.51564,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"528","1000-0050-118-C9093",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",81,4.1,0.771487333,-3.1126712,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.01e+17,NA,NA,NA,18371.5669,0,NA,0,NA,0,0,0,0,10.39254352,0,0,0,0,108228.1418,0,0,0,NA,0,0,0,0,0,0,0,3301.538172,0,0.558729264,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"529","1000-0050-118-C9382",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,4.4,1.042962963,-2.981731114,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",7099.859561,NA,NA,NA,98859.40244,0,NA,0,NA,0,0,0,0,1.079969915,0,0,0,0,203208.2767,0,0,NA,NA,0,0,0,0,0,0,0,2917.189738,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"530","1000-0050-118-C9187",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",82,4.7,0.85242524,-3.069343699,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",60.8761316,NA,NA,NA,7850.954977,0,NA,0,NA,0,0,0,0,0,0,0,0,0,243010.1271,0,0,0,NA,0,2.34141015,0,0,0,0,0,12556.66899,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"531","1000-0050-118-C9091",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",86,4.7,0.738928648,-3.131397496,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.18e+17,NA,NA,NA,530.059521,0,NA,0,NA,0,0,1.425600465,0,0,0,0,0,0,360844.034,0,0,0,NA,0,0,0,0,0,0,0,21113.27132,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"532","1000-0050-118-C9185",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,5.2,1.015625,-2.993266617,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6.217134122,NA,NA,NA,1716.920248,0,NA,0,NA,0,0,0,0,0.66024221,0,0,0,0,124784.403,0,0,0,NA,0,0,0,0,0,0,0,6304.290071,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"533","1000-0050-118-C9090",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",88,5.6,0.821750563,-3.085259989,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.41e+27,NA,NA,NA,131.4049803,0,NA,0,NA,0,0,0,0,0.026141255,0,0,1.408952885,0,653113.0107,0,0,0,NA,0,20.72133856,0,0,0,0,0,29409.71597,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"534","1000-0050-118-C9095",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",110,9.9,0.743801653,-3.128542861,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.95e+30,NA,NA,NA,1418.8559,0,NA,0,NA,0,0,0,0,2.66059006,0,0,0,0,231.6475845,0,0,0,NA,0,0,0,0,0,0,0,8710.847321,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"535","1000-0050-118-C9098",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",72,3.6,0.964506173,-3.015694989,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.25e-16,NA,NA,NA,949.4311744,0,NA,0,NA,0,0,0,0,0.756054148,0,0,0,0,96.15025263,0,0,0,NA,0,0,0,0,0,0,0,24568.62944,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"536","1000-0050-118-C9001",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",73,3.8,0.976821064,-3.010184984,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",88707.32483,NA,NA,NA,125.3976499,0,NA,0,NA,0,0,0,0,15.93961157,0,0,0,0,5981.721148,0,0,0,NA,0,0,0,0,0,0,0,11139.42398,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"537","1000-0050-118-C9346",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",74,3.9,0.962430656,-3.016630552,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.03e+23,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,11246.5175,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"538","1000-0050-118-C9008",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",80,3.9,0.76171875,-3.118205354,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.33e-05,NA,NA,NA,6274.693426,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,37258.92396,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"539","1000-0050-118-C9005",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",82,4.2,0.761741704,-3.118192267,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.940797765,NA,NA,NA,7977.195448,0,NA,0,NA,0,0,0,0,0,0,0,0,0,33412.78525,0,0,0,NA,0,0,0,0,0,0,0,1639.58349,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"540","1000-0050-118-C9104",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",75,4.5,1.066666667,-2.971971276,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.07e-06,NA,NA,NA,1253.644451,0,NA,0,NA,0,0,0,0,0.634460831,0,0,0,0,1.557830886,0,0,0,NA,0,0,0,0,0,0,0,1595.555376,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"541","1000-0050-118-C9003",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",86,5.1,0.801816192,-3.095925178,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.561054925,NA,NA,NA,5301.017761,0,NA,0,NA,0,0,0,0.725513925,0.159050982,0,0,0,0,146730.8688,0,0,0,NA,0,0,0,0,0,0,0,11313.05105,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"542","1000-0050-118-C9007",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",86,5.2,0.817538078,-3.08749201,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",5.29e-07,NA,NA,NA,602.3974449,0,NA,0,NA,0,0,0,0,0.155323589,0,0,0,0,113.7483094,0,0,0,NA,0,0,0,0,0,0,0,844.3532206,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"543","1000-0050-118-C9345",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",84,5.4,0.911078717,-3.040444098,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.38e-07,NA,NA,NA,4078.619566,0,NA,0,NA,0,0,8.03053596,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,422.2183265,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"544","1000-0050-118-C9100",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",86,5.4,0.848981851,-3.071101594,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.72e-06,NA,NA,NA,1661.161299,0,NA,0,NA,0,0,0.707149394,0,0.163129096,0,0,0,0,385312.9303,0,0,0,NA,0,0.483399081,0,0,0,0,0,7133.434265,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"545","1000-0050-118-C9101",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",85,5.5,0.895583147,-3.047894088,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.23e-29,NA,NA,NA,34918.55541,0,NA,0,NA,0,0,0,0,7.628650138,0,0,0,0,1206321.908,0,0,0,NA,0,0,0,0,0,0,0,1006.770348,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"546","1000-0050-118-C9002",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",84,5.7,0.961694201,-3.016963003,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.000666056,NA,NA,NA,1154.839755,0,NA,0,NA,0,0,0,0,0.4331576,0,0,0,0,246.7066935,0,0,0,NA,0,1.953517273,0,0,0,0,0,25763.1155,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"547","1000-0050-118-C9102",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",88,5.9,0.865772915,-3.062596005,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1753.216112,NA,NA,NA,144.1730426,0,NA,0,NA,0,0,0,0,0,0,0,0,0,50994.4948,0,0,0,NA,0,0,0,0,0,0,0,8.019571902,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"548","1000-0050-118-C9004",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",104,8,0.711197087,-3.148010031,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.75e-06,NA,NA,NA,1144.711255,0,NA,0,NA,0,0,0,0,0.01078851,0,0,0,0,12461.05109,0,0,0,NA,0,0,0,0,0,0,0,2313.837048,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"549","1000-0050-118-C9099",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",104,9.3,0.826766614,-3.082617069,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.83e-14,NA,NA,NA,96128.29369,0,NA,0,NA,0,0,0,0,0.061560122,0,0,0,0,178.2790726,0,0,0,NA,0,0,0,0,0,0,0,165503.9364,0,0.000960271,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"550","1000-0050-118-C9097",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",105,9.5,0.820645719,-3.085844292,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.29e+22,NA,NA,NA,10855.91718,0,NA,0,NA,0,0,1.480395213,0,6.040039852,0,0,0,0,97.18721936,0,0,0,NA,0,0,0,0,0,0,0,942.1658468,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"551","1000-0050-118-C9006",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",108,10.8,0.85733882,-3.066847511,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.699112428,NA,NA,NA,1258.238161,0,NA,0,NA,0,0,0,0,0,0,0,0,0,66.57540818,0,0,0,NA,0,0,0,0,0,0,0,2844.127217,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"552","1000-0050-118-C9103",0,"LFS","FW",2013,"4/30/13",120,1687,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",106,12.2,1.024335525,-2.989557765,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2e-06,NA,NA,NA,31913.19285,0,NA,0,NA,0,0,0,0,0,0,0,0,0,106.0537885,0,0,0,NA,0,0,0,0,0,0,0,2316.916751,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"553","1000-0050-118-C9121",0,"LFS","FW",2013,"4/30/13",120,1687,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",87,5.5,0.835227782,-3.078195068,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.08827015,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1.422227054,0,0,0,NA,0,0,0,0,0,0,0,290.7874887,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"554","1000-0050-118-C9219",0,"LFS","FW",2013,"4/30/13",120,1687,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",87,6,0.91115758,-3.040406507,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.46e-08,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,768.3201063,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
"555","1000-0050-118-C9220",0,"LFS","FW",2013,"4/30/13",120,1687,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",93,6.5,0.808098891,-3.092535489,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.57e-05,NA,NA,NA,737.6676561,0,NA,0,NA,0,0,0,0,5.708730708,0,0,0,0,6.004104123,0,0,0,NA,0,0,0,0,0,0,0,88.31274212,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-04-30 02:56:56,"120",2013,"120","0013-04"
