"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc"
"1565","1000-0101-118-B3605",0,"MGL","SW",2013,"5/23/13",143,1710,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Spring",100,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",965245340,0,0,NA,NA,NA,NA,NA,3545.208177,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,42988.31003,NA,0,0,0,NA,NA,0,NA,204.6033662,0,0,16.07936335,0,NA,0,0,0,5410.489156,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,2.625042584,0,0,0,0,0
"1566","1000-0101-118-B3603",0,"MGL","SW",2013,"5/23/13",143,1710,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Spring",151,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",2982120208,0,0,NA,NA,NA,NA,NA,14520.7797,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,960.2963294,NA,0,0,0,NA,NA,0,NA,0,0,0,63.27017203,0,NA,0,0,0,4616.808872,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1573","1000-0101-118-B3602",0,"MGL","SW",2013,"5/23/13",143,1710,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",140,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",606313978.9,0,0,NA,NA,NA,NA,NA,0,0.124597307,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,242.9737814,NA,0,0,0,NA,NA,0,NA,0,2101.423848,0,5.389628185,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1574","1000-0101-118-B3604",0,"MGL","SW",2013,"5/23/13",143,1710,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",156,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",39694455882,0,0,NA,NA,NA,NA,NA,123.2567325,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,35.22464485,NA,0,0,0,NA,NA,0,NA,0,0,0,94.86259727,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,19.55358673,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1576","1000-0101-118-B2557",0,"MGL","SW",2013,"5/23/13",143,1710,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",282.0350921,0,0,NA,NA,NA,NA,NA,1002.3591,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,65937.62744,NA,0,0,0,NA,NA,0,NA,0,0,0,62.97285678,0,NA,0,0,0,6.429625822,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1577","1000-0101-118-B2558",0,"MGL","SW",2013,"5/23/13",143,1710,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",0.966746305,0,0,NA,NA,NA,NA,NA,205.5117768,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,1.243767252,NA,0,0,0,NA,NA,0,NA,0,0,0,14.75756896,0,NA,0,0,0,7.374082771,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1579","1000-0101-118-B3600",0,"MGL","SW",2013,"5/23/13",143,1710,"Chilliw lake","Chilliwack","Lower Fraser","Lower Fraser","Fraser","Spring",142,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",18931105496,0,0,NA,NA,NA,NA,NA,54756.6398,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,5.760632253,NA,0,0,0,NA,NA,0,NA,0,0,0,72.0959496,0,NA,0,0,0,56.4861516,NA,0,NA,NA,0,NA,0,1.140383495,NA,NA,0,0,0,0,NA,2.110926995,0,0,0,0,0
"1580","1000-0101-118-B3592",0,"MGL","SW",2013,"5/23/13",143,1710,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",111,NA,NA,NA,"U","VIN","ECVI",50.1863,-125.3358167,"Mixed","NO","AvgCopy",7.62e+12,0,0,NA,NA,NA,NA,NA,411.5538233,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,626.7922568,NA,0,0,0,NA,NA,0,NA,471.9989869,0,0.861967751,25.26911582,0,NA,0,0,0,730.9581803,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1589","1000-0101-118-B2542",0,"MGL","SW",2013,"5/23/13",143,1710,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",1716.939124,0,0,NA,NA,NA,NA,NA,253.2343786,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,10.60528787,0,0,39.59659426,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1592","1000-0101-118-B2553",0,"MGL","SW",2013,"5/23/13",143,1710,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",7.463951377,0,0,NA,NA,NA,NA,NA,198.0843274,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,28.93059103,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1595","1000-0101-118-B2559",0,"MGL","SW",2013,"5/23/13",143,1710,"Sakinaw","South Coast","South Coast","South Coast","South Coast","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",554756.9364,0,0,NA,NA,NA,NA,NA,302925.3379,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,276965.3573,NA,0,0,0,NA,NA,0,NA,0,0,0,4.197284432,0,NA,0,0,0,0.157739381,NA,0,NA,NA,0,NA,0,66.82251489,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1596","1000-0101-118-B4946",0,"MGL","SW",2013,"5/23/13",143,1710,"Sakinaw","South Coast","South Coast","South Coast","South Coast","Spring",NA,NA,NA,NA,"","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",92749.09316,0,0,NA,NA,NA,NA,NA,3295.472625,0,NA,NA,0,NA,1.317245205,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,113905.5472,NA,0,0,NA,NA,NA,0,NA,0,0,0,9.237596903,0,NA,0,0,0,61.80214075,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1599","1000-0101-118-B3616",0,"MGL","SW",2013,"5/23/13",143,1710,"LakeWashington","US","US","US","US","Spring",NA,NA,NA,NA,"U","VIN","ECVI",50.28818333,-125.3753,"Mixed","NO","AvgCopy",8.01e-05,0,0,NA,NA,NA,NA,NA,19916.40722,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,1.328926217,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1600","1000-0101-118-B3601",0,"MGL","SW",2013,"5/23/13",143,1710,"","","","","","Spring",122,NA,NA,NA,"U","VIN","ECVI",50.26986667,-125.3641833,"Mixed","NO","AvgCopy",156870254.9,0,0,NA,NA,NA,NA,NA,376.1098589,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,13.80325778,NA,0,0,0,NA,NA,0,NA,5.034868044,0,1.80504081,46.13013786,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,2.718321409,NA,NA,0,0,0,0,NA,5.254217474,0,0,0,0,0
"1602","1000-0044-124-LR063",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",81,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","1000-0044-124-LR035",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",84,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",230289.022,NA,0,0,0,0,NA,NA,28.83032463,0,NA,0,0,0,0,0,0,NA,NA,0,1.013744246,NA,0,NA,NA,NA,0,0.81963744,0,NA,11.83432782,NA,0,0,0,NA,NA,NA,0,0,7.178736818,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1605","1000-0044-124-LR033",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",92,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",1.86e+16,NA,0,0,0,0,NA,NA,13.37910106,0,NA,11.8035952,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,2189.831986,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1606","1000-0044-124-LR012",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",101,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","1000-0044-124-LR014",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",101,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068639752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","1000-0044-124-LR025",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",102,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,3726039.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823850.6678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1241628.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","1000-0044-124-LR013",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",108,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",2.25e-42,NA,0,17.05153528,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,17.66624142,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1610","1000-0044-124-LR021",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",109,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",5.3e+19,NA,0,0,0,0,NA,NA,188.6871988,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,19.80112296,NA,0,0,0,NA,NA,NA,0,0,9.874357545,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1611","1000-0044-124-LR011",NA,"LFS","FW",2011,"5/24/11",144,NA,"","","","","","Spring",116,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102321.3304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","1000-0044-118-LR020",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1.4e-07,NA,0,0,NA,0,NA,NA,33.55684852,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,6.193591165,0,0,0,NA,0,NA,0,203.1017311,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1613","1000-0044-118-LR042",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",96,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.85e+32,NA,0,0,1371.904795,0,NA,NA,0,0,NA,0,0,0,0,0,3.584394907,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,68.32736865,NA,0,0,0,NA,NA,NA,0,0,214.5096259,0,0,0,NA,0,NA,0,526.3265079,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1614","1000-0044-118-LR046",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1256946042,NA,0,0,0,0,NA,NA,112.3654254,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1615","1000-0044-118-LR043",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",90,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",9479.723942,NA,0,0,0,0,NA,NA,6330.037937,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,4.943857796,NA,NA,NA,0,0,0,NA,2.666503569,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1619","1000-0044-118-LR041",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",98,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",9.06e-25,NA,0,0,0,0,NA,NA,1746.086542,0,NA,0,0,0,0,0,0,NA,NA,0,0.298683384,NA,0,NA,NA,NA,0,27.50565491,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1621","1000-0044-118-LR016",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",3.03e+15,NA,0,0,0,0,NA,NA,8444.666249,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,76.56950665,NA,0,0,0,NA,NA,NA,0,0,41.40120568,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1624","1000-0044-118-LR018",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",101,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",8.84e-26,NA,0,0,0,0,NA,NA,439.6245814,0,NA,0,0,0,0,0,0,NA,NA,0,0.633338281,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1626","1000-0044-118-LR045",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",102,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.4e-21,NA,0,0,0,0,NA,NA,9982.828666,0,NA,NA,0,0,0,0,0,NA,NA,0,0.578125489,NA,0,NA,NA,NA,0,0,0,NA,268.554114,NA,0,0,0,NA,NA,NA,0,0,0,0.816354551,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1630","1000-0044-118-LR047",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",109,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",7.07e+29,NA,0,0,0,0,NA,NA,712.7693293,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,2406.135082,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1632","1000-0044-118-LR040",1,"LFS","FW",2011,"5/24/11",144,980,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.06e+12,NA,0,0,0,0,NA,NA,6806.308292,0,NA,0,0,0,0,0,0,NA,NA,337.9903124,0,NA,0,NA,NA,NA,0,0,0,NA,152.3365692,NA,0,0,0,NA,NA,NA,0,0,3.981641629,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1635","2015-0032-118-E5518",0,"SOG","SW",2015,"5/25/15",145,2442,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Spring",100,9,0.9,-3.045757491,"M","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",3079424.51,0,0,NA,NA,NA,NA,NA,25.161448,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,271.6072313,NA,0,0,0,NA,NA,0,NA,0,1717.284417,0,68.73183328,0,NA,0,0,0,0.754699812,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,1.198548296,0,0,0,0,0
"1641","2015-0032-118-E5519",0,"SOG","SW",2015,"5/25/15",145,2442,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",NA,9,NA,NA,"M","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",1419167.266,0,0,NA,NA,NA,NA,NA,10.03925284,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,786.0160722,NA,0,0,0,NA,NA,0,NA,0,10504.45303,0,217.7710093,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1652","2015-0032-118-E5517",0,"SOG","SW",2015,"5/25/15",145,2442,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",NA,9.8,NA,NA,"U","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",1.05e+11,0,0,NA,NA,NA,NA,NA,11989.51448,7407.435844,NA,NA,0,NA,0,0,37.93171824,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,1.391816679,33885.26583,0,317.28659,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,5.90056541,0,0,0,0,0
"1663","2015-0032-118-E5521",0,"SOG","SW",2015,"5/25/15",145,2442,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",100,8.4,0.84,-3.075720714,"F","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",516516915.6,0,0,NA,NA,NA,NA,NA,2736.539305,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,2.861804336,0,NA,0,182659.7036,NA,0,0,0,NA,NA,0,NA,0,3876.204596,0,118.1895326,0,NA,0,0,0,0.783623453,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0.702647517,0,0,0,0,0
"1665","2015-0032-118-E5523",0,"SOG","SW",2015,"5/25/15",145,2442,"Mitchell","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",130,22.2,1.010468821,-2.995477082,"M","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",623.4703821,0,0,NA,NA,NA,NA,NA,8708.299082,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,102489.3852,NA,0,0,0,NA,NA,0,NA,28.28232277,3.259216269,0,4.232019766,0,NA,0,0,0,40.94780137,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0.219494789,0,0,0,0,0
"1666","2015-0032-118-E5522",0,"SOG","SW",2015,"5/25/15",145,2442,"Quesnel Decept","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",NA,8.2,NA,NA,"M","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",1614201147,0,0,NA,NA,NA,NA,NA,9443.850074,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,2.170219867,NA,0,497695.705,NA,0,0,0,NA,NA,0,NA,0,3316.717336,0,199.7762731,0,NA,0,0,0,26.38710353,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"1673","2015-0032-118-E5520",0,"SOG","SW",2015,"5/25/15",145,2442,"U Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",111,13,0.950548796,-3.022025584,"F","VIN","ECVI",50.30486667,-125.3325,"Mixed","NO","AvgCopy",289868427,0,0,NA,NA,NA,NA,NA,9583.662083,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,190782.2297,NA,0,0,0,NA,NA,0,NA,0,246.4219655,0,320.453913,0,NA,0,0,0,7.423731921,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0.4788295,0,0,0,0,0
"1677","1000-0044-124-LR077",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",65,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.976696442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","1000-0044-124-LR087",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",80,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",3.73e-21,NA,0,12977.44443,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,0,4.547135886,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1680","1000-0044-124-LR079",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",91,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","1000-0044-124-LR086",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",92,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",1.22e-40,NA,0,0,0,0,NA,NA,8.061894177,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,4359.934329,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
